station,latitude(deg),longitude(deg),altitude(m),year,month,day,GHI(MJ/m2),DHI(MJ/m2)
51145,46.55,83.65,523.6,1970,1,1,6.442,1.673
51145,46.55,83.65,523.6,1970,1,2,4.964,2.791
51145,46.55,83.65,523.6,1970,1,3,3.905,2.832
51145,46.55,83.65,523.6,1970,1,4,4.757,2.873
51145,46.55,83.65,523.6,1970,1,5,2.613,2.383
51145,46.55,83.65,523.6,1970,1,6,5.011,2.887
51145,46.55,83.65,523.6,1970,1,7,5.624,2.695
51145,46.55,83.65,523.6,1970,1,8,6.301,2.262
51145,46.55,83.65,523.6,1970,1,9,6.798,1.803
51145,46.55,83.65,523.6,1970,1,10,6.967,1.659
51145,46.55,83.65,523.6,1970,1,11,7.152,1.529
51145,46.55,83.65,523.6,1970,1,12,7.06,1.731
51145,46.55,83.65,523.6,1970,1,13,6.318,2.577
51145,46.55,83.65,523.6,1970,1,14,2.268,2.279
51145,46.55,83.65,523.6,1970,1,15,7.65,1.283
51145,46.55,83.65,523.6,1970,1,16,7.437,1.718
51145,46.55,83.65,523.6,1970,1,17,7.777,1.367
51145,46.55,83.65,523.6,1970,1,18,7.415,1.968
51145,46.55,83.65,523.6,1970,1,19,2.397,2.408
51145,46.55,83.65,523.6,1970,1,20,4.814,3.348
51145,46.55,83.65,523.6,1970,1,21,7.985,1.668
51145,46.55,83.65,523.6,1970,1,22,7.905,1.91
51145,46.55,83.65,523.6,1970,1,23,6.903,3.002
51145,46.55,83.65,523.6,1970,1,24,7.119,2.957
51145,46.55,83.65,523.6,1970,1,25,2.576,2.588
51145,46.55,83.65,523.6,1970,1,26,2.61,2.622
51145,46.55,83.65,523.6,1970,1,27,2.64,2.653
51145,46.55,83.65,523.6,1970,1,28,8.831,1.638
51145,46.55,83.65,523.6,1970,1,29,8.484,2.313
51145,46.55,83.65,523.6,1970,1,30,8.796,2.078
51145,46.55,83.65,523.6,1970,1,31,9.276,1.615
51145,46.55,83.65,523.6,1970,2,1,7.727,3.404
