station,latitude(deg),longitude(deg),altitude(m),year,month,day,GHI(MJ/m2),DHI(MJ/m2)
51572,42.83333333,89.25,-47.4,1974,1,1,6.544,3.224
51572,42.83333333,89.25,-47.4,1974,1,2,4.959,3.487
51572,42.83333333,89.25,-47.4,1974,1,3,6.666,3.219
51572,42.83333333,89.25,-47.4,1974,1,4,6.775,3.203
51572,42.83333333,89.25,-47.4,1974,1,5,7.185,3.001
51572,42.83333333,89.25,-47.4,1974,1,6,3.929,3.255
51572,42.83333333,89.25,-47.4,1974,1,7,7.106,3.151
51572,42.83333333,89.25,-47.4,1974,1,8,7.592,2.833
51572,42.83333333,89.25,-47.4,1974,1,9,7.933,2.573
51572,42.83333333,89.25,-47.4,1974,1,10,7.741,2.817
51572,42.83333333,89.25,-47.4,1974,1,11,4.962,3.646
51572,42.83333333,89.25,-47.4,1974,1,12,7.825,2.883
51572,42.83333333,89.25,-47.4,1974,1,13,8.192,2.624
51572,42.83333333,89.25,-47.4,1974,1,14,8.173,2.752
51572,42.83333333,89.25,-47.4,1974,1,15,4.326,3.531
51572,42.83333333,89.25,-47.4,1974,1,16,6.635,3.789
51572,42.83333333,89.25,-47.4,1974,1,17,6.365,3.89
51572,42.83333333,89.25,-47.4,1974,1,18,5.136,3.838
51572,42.83333333,89.25,-47.4,1974,1,19,8.713,2.717
51572,42.83333333,89.25,-47.4,1974,1,20,8.608,2.92
51572,42.83333333,89.25,-47.4,1974,1,21,6.984,3.975
51572,42.83333333,89.25,-47.4,1974,1,22,7.601,3.811
51572,42.83333333,89.25,-47.4,1974,1,23,5.361,4.021
51572,42.83333333,89.25,-47.4,1974,1,24,6.819,4.167
51572,42.83333333,89.25,-47.4,1974,1,25,8.711,3.396
51572,42.83333333,89.25,-47.4,1974,1,26,5.348,4.111
51572,42.83333333,89.25,-47.4,1974,1,27,3.11,3.125
51572,42.83333333,89.25,-47.4,1974,1,28,5.018,4.046
51572,42.83333333,89.25,-47.4,1974,1,29,9.107,3.551
51572,42.83333333,89.25,-47.4,1974,1,30,7.884,4.312
51572,42.83333333,89.25,-47.4,1974,1,31,8.401,4.208
51572,42.83333333,89.25,-47.4,1974,2,1,7.677,4.519
51572,42.83333333,89.25,-47.4,1974,2,2,3.333,3.348
51572,42.83333333,89.25,-47.4,1974,2,3,7.925,4.618
51572,42.83333333,89.25,-47.4,1974,2,4,3.413,3.43
51572,42.83333333,89.25,-47.4,1974,2,5,8.616,4.579
51572,42.83333333,89.25,-47.4,1974,2,6,9.71,4.117
51572,42.83333333,89.25,-47.4,1974,2,7,9.882,4.111
51572,42.83333333,89.25,-47.4,1974,2,8,10.807,3.458
51572,42.83333333,89.25,-47.4,1974,2,9,10.639,3.799
51572,42.83333333,89.25,-47.4,1974,2,10,11.021,3.598
51572,42.83333333,89.25,-47.4,1974,2,11,11.215,3.586
51572,42.83333333,89.25,-47.4,1974,2,12,11.416,3.56
51572,42.83333333,89.25,-47.4,1974,2,13,11.048,4.1
51572,42.83333333,89.25,-47.4,1974,2,14,5.509,4.698
51572,42.83333333,89.25,-47.4,1974,2,15,8.599,5.409
51572,42.83333333,89.25,-47.4,1974,2,16,12.449,3.212
51572,42.83333333,89.25,-47.4,1974,2,17,12.567,3.308
51572,42.83333333,89.25,-47.4,1974,2,18,12.885,3.137
51572,42.83333333,89.25,-47.4,1974,2,19,9.466,5.648
51572,42.83333333,89.25,-47.4,1974,2,20,8.328,5.752
51572,42.83333333,89.25,-47.4,1974,2,21,8.823,5.844
51572,42.83333333,89.25,-47.4,1974,2,22,9.736,5.848
51572,42.83333333,89.25,-47.4,1974,2,23,12.24,4.839
51572,42.83333333,89.25,-47.4,1974,2,24,12.554,4.747
51572,42.83333333,89.25,-47.4,1974,2,25,12.987,4.55
51572,42.83333333,89.25,-47.4,1974,2,26,8.307,6.079
51572,42.83333333,89.25,-47.4,1974,2,27,14.086,3.84
51572,42.83333333,89.25,-47.4,1974,2,28,11.939,5.809
51572,42.83333333,89.25,-47.4,1974,3,1,14.335,4.019
51572,42.83333333,89.25,-47.4,1974,3,2,12.145,5.99
51572,42.83333333,89.25,-47.4,1974,3,3,13.491,5.297
51572,42.83333333,89.25,-47.4,1974,3,4,15.036,3.932
51572,42.83333333,89.25,-47.4,1974,3,5,14.849,4.421
51572,42.83333333,89.25,-47.4,1974,3,6,15.423,4.003
51572,42.83333333,89.25,-47.4,1974,3,7,15.315,4.352
51572,42.83333333,89.25,-47.4,1974,3,8,16.121,3.611
51572,42.83333333,89.25,-47.4,1974,3,9,16.379,3.558
51572,42.83333333,89.25,-47.4,1974,3,10,16.504,3.67
51572,42.83333333,89.25,-47.4,1974,3,11,6.93,6.113
51572,42.83333333,89.25,-47.4,1974,3,12,17.008,3.552
51572,42.83333333,89.25,-47.4,1974,3,13,13.363,6.957
51572,42.83333333,89.25,-47.4,1974,3,14,16.922,4.242
51572,42.83333333,89.25,-47.4,1974,3,15,17.306,4.057
51572,42.83333333,89.25,-47.4,1974,3,16,17.664,3.837
51572,42.83333333,89.25,-47.4,1974,3,17,17.685,4.116
51572,42.83333333,89.25,-47.4,1974,3,18,16.948,5.249
51572,42.83333333,89.25,-47.4,1974,3,19,15.712,6.537
51572,42.83333333,89.25,-47.4,1974,3,20,14.846,7.258
51572,42.83333333,89.25,-47.4,1974,3,21,8.59,7.162
51572,42.83333333,89.25,-47.4,1974,3,22,5.794,5.822
51572,42.83333333,89.25,-47.4,1974,3,23,5.847,5.875
51572,42.83333333,89.25,-47.4,1974,3,24,5.907,5.935
51572,42.83333333,89.25,-47.4,1974,3,25,18.802,4.819
51572,42.83333333,89.25,-47.4,1974,3,26,19.066,4.78
51572,42.83333333,89.25,-47.4,1974,3,27,18.021,6.187
51572,42.83333333,89.25,-47.4,1974,3,28,18.002,6.387
51572,42.83333333,89.25,-47.4,1974,3,29,20.339,3.905
51572,42.83333333,89.25,-47.4,1974,3,30,18.36,6.473
51572,42.83333333,89.25,-47.4,1974,3,31,20.458,4.336
51572,42.83333333,89.25,-47.4,1974,4,1,18.455,6.8
51572,42.83333333,89.25,-47.4,1974,4,2,19.239,6.281
51572,42.83333333,89.25,-47.4,1974,4,3,20.147,5.528
51572,42.83333333,89.25,-47.4,1974,4,4,6.506,6.537
51572,42.83333333,89.25,-47.4,1974,4,5,14.735,9.077
51572,42.83333333,89.25,-47.4,1974,4,6,13.477,9.179
51572,42.83333333,89.25,-47.4,1974,4,7,22.341,3.571
51572,42.83333333,89.25,-47.4,1974,4,8,22.442,3.695
51572,42.83333333,89.25,-47.4,1974,4,9,22.3,4.245
51572,42.83333333,89.25,-47.4,1974,4,10,13.514,9.424
51572,42.83333333,89.25,-47.4,1974,4,11,19.062,8.081
51572,42.83333333,89.25,-47.4,1974,4,12,22.613,4.571
51572,42.83333333,89.25,-47.4,1974,4,13,21.739,5.932
51572,42.83333333,89.25,-47.4,1974,4,14,21.716,6.215
51572,42.83333333,89.25,-47.4,1974,4,15,18.731,8.854
51572,42.83333333,89.25,-47.4,1974,4,16,22.482,5.757
51572,42.83333333,89.25,-47.4,1974,4,17,21.145,7.401
51572,42.83333333,89.25,-47.4,1974,4,18,17.605,9.693
51572,42.83333333,89.25,-47.4,1974,4,19,24.293,3.959
51572,42.83333333,89.25,-47.4,1974,4,20,21.574,7.551
51572,42.83333333,89.25,-47.4,1974,4,21,23.619,5.379
51572,42.83333333,89.25,-47.4,1974,4,22,23.692,5.479
51572,42.83333333,89.25,-47.4,1974,4,23,14.551,10.246
51572,42.83333333,89.25,-47.4,1974,4,24,22.597,7.225
51572,42.83333333,89.25,-47.4,1974,4,25,18.098,10.187
51572,42.83333333,89.25,-47.4,1974,4,26,22.901,7.238
51572,42.83333333,89.25,-47.4,1974,4,27,22.275,8.048
51572,42.83333333,89.25,-47.4,1974,4,28,14.976,10.531
51572,42.83333333,89.25,-47.4,1974,4,29,12.875,10.118
51572,42.83333333,89.25,-47.4,1974,4,30,24.506,6.139
51572,42.83333333,89.25,-47.4,1974,5,1,22.394,8.512
51572,42.83333333,89.25,-47.4,1974,5,2,23.758,7.314
51572,42.83333333,89.25,-47.4,1974,5,3,23.982,7.283
51572,42.83333333,89.25,-47.4,1974,5,4,22.3,8.97
51572,42.83333333,89.25,-47.4,1974,5,5,24.114,7.424
51572,42.83333333,89.25,-47.4,1974,5,6,19.2,10.761
51572,42.83333333,89.25,-47.4,1974,5,7,19.976,10.584
51572,42.83333333,89.25,-47.4,1974,5,8,26.476,4.909
51572,42.83333333,89.25,-47.4,1974,5,9,27.272,3.893
51572,42.83333333,89.25,-47.4,1974,5,10,23.688,8.558
51572,42.83333333,89.25,-47.4,1974,5,11,25.48,6.757
51572,42.83333333,89.25,-47.4,1974,5,12,27.313,4.409
51572,42.83333333,89.25,-47.4,1974,5,13,24.695,7.903
51572,42.83333333,89.25,-47.4,1974,5,14,26.536,5.857
51572,42.83333333,89.25,-47.4,1974,5,15,21.844,10.326
51572,42.83333333,89.25,-47.4,1974,5,16,15.665,11.314
51572,42.83333333,89.25,-47.4,1974,5,17,26.826,5.916
51572,42.83333333,89.25,-47.4,1974,5,18,17.21,11.584
51572,42.83333333,89.25,-47.4,1974,5,19,27.645,4.994
51572,42.83333333,89.25,-47.4,1974,5,20,25.893,7.411
51572,42.83333333,89.25,-47.4,1974,5,21,27.858,4.941
51572,42.83333333,89.25,-47.4,1974,5,22,27.761,5.24
51572,42.83333333,89.25,-47.4,1974,5,23,26.297,7.268
51572,42.83333333,89.25,-47.4,1974,5,24,26.941,6.605
51572,42.83333333,89.25,-47.4,1974,5,25,27.277,6.257
51572,42.83333333,89.25,-47.4,1974,5,26,8.506,8.546
51572,42.83333333,89.25,-47.4,1974,5,27,23.457,10.201
51572,42.83333333,89.25,-47.4,1974,5,28,26.335,7.733
51572,42.83333333,89.25,-47.4,1974,5,29,28.265,5.245
51572,42.83333333,89.25,-47.4,1974,5,30,27.27,6.738
51572,42.83333333,89.25,-47.4,1974,5,31,26.091,8.19
51572,42.83333333,89.25,-47.4,1974,6,1,27.003,7.214
51572,42.83333333,89.25,-47.4,1974,6,2,11.92,10.365
51572,42.83333333,89.25,-47.4,1974,6,3,25.55,8.893
51572,42.83333333,89.25,-47.4,1974,6,4,24.83,9.613
51572,42.83333333,89.25,-47.4,1974,6,5,17.79,12.025
51572,42.83333333,89.25,-47.4,1974,6,6,20.072,11.962
51572,42.83333333,89.25,-47.4,1974,6,7,14.537,11.442
51572,42.83333333,89.25,-47.4,1974,6,8,26.692,8.002
51572,42.83333333,89.25,-47.4,1974,6,9,27.884,6.542
51572,42.83333333,89.25,-47.4,1974,6,10,26.71,8.056
51572,42.83333333,89.25,-47.4,1974,6,11,27.321,7.353
51572,42.83333333,89.25,-47.4,1974,6,12,23.741,10.62
51572,42.83333333,89.25,-47.4,1974,6,13,25.689,9.165
51572,42.83333333,89.25,-47.4,1974,6,14,27.635,7.071
51572,42.83333333,89.25,-47.4,1974,6,15,17.149,12.06
51572,42.83333333,89.25,-47.4,1974,6,16,19.708,12.112
51572,42.83333333,89.25,-47.4,1974,6,17,18.504,12.196
51572,42.83333333,89.25,-47.4,1974,6,18,27.205,7.676
51572,42.83333333,89.25,-47.4,1974,6,19,25.704,9.228
51572,42.83333333,89.25,-47.4,1974,6,20,20.316,12.039
51572,42.83333333,89.25,-47.4,1974,6,21,17.156,12.08
51572,42.83333333,89.25,-47.4,1974,6,22,16.707,12.026
51572,42.83333333,89.25,-47.4,1974,6,23,28.676,5.699
51572,42.83333333,89.25,-47.4,1974,6,24,29.13,5.028
51572,42.83333333,89.25,-47.4,1974,6,25,12.789,10.802
51572,42.83333333,89.25,-47.4,1974,6,26,23.727,10.676
51572,42.83333333,89.25,-47.4,1974,6,27,9.945,9.412
51572,42.83333333,89.25,-47.4,1974,6,28,23.571,10.751
51572,42.83333333,89.25,-47.4,1974,6,29,28.49,5.852
51572,42.83333333,89.25,-47.4,1974,6,30,24.142,10.357
51572,42.83333333,89.25,-47.4,1974,7,1,23.24,10.89
51572,42.83333333,89.25,-47.4,1974,7,2,25.593,9.081
51572,42.83333333,89.25,-47.4,1974,7,3,28.572,5.535
51572,42.83333333,89.25,-47.4,1974,7,4,28.861,5.027
51572,42.83333333,89.25,-47.4,1974,7,5,27.509,6.891
51572,42.83333333,89.25,-47.4,1974,7,6,25.823,8.703
51572,42.83333333,89.25,-47.4,1974,7,7,28.806,4.923
51572,42.83333333,89.25,-47.4,1974,7,8,27.435,6.773
51572,42.83333333,89.25,-47.4,1974,7,9,20.997,11.586
51572,42.83333333,89.25,-47.4,1974,7,10,27.966,5.886
51572,42.83333333,89.25,-47.4,1974,7,11,28.252,5.424
51572,42.83333333,89.25,-47.4,1974,7,12,28.54,4.923
51572,42.83333333,89.25,-47.4,1974,7,13,26.427,7.658
51572,42.83333333,89.25,-47.4,1974,7,14,24.299,9.599
51572,42.83333333,89.25,-47.4,1974,7,15,27.549,6.035
51572,42.83333333,89.25,-47.4,1974,7,16,28.403,4.677
51572,42.83333333,89.25,-47.4,1974,7,17,27.778,5.516
51572,42.83333333,89.25,-47.4,1974,7,18,16.764,11.691
51572,42.83333333,89.25,-47.4,1974,7,19,24.854,8.707
51572,42.83333333,89.25,-47.4,1974,7,20,15.369,11.429
51572,42.83333333,89.25,-47.4,1974,7,21,27.031,6.06
51572,42.83333333,89.25,-47.4,1974,7,22,22.556,10.278
51572,42.83333333,89.25,-47.4,1974,7,23,27.834,4.666
51572,42.83333333,89.25,-47.4,1974,7,24,19.958,11.246
51572,42.83333333,89.25,-47.4,1974,7,25,9.895,9.196
51572,42.83333333,89.25,-47.4,1974,7,26,19.448,11.295
51572,42.83333333,89.25,-47.4,1974,7,27,27.929,3.856
51572,42.83333333,89.25,-47.4,1974,7,28,27.125,4.9
51572,42.83333333,89.25,-47.4,1974,7,29,25.632,6.803
51572,42.83333333,89.25,-47.4,1974,7,30,21.779,10.128
51572,42.83333333,89.25,-47.4,1974,7,31,25.376,6.824
51572,42.83333333,89.25,-47.4,1974,8,1,24.003,8.188
51572,42.83333333,89.25,-47.4,1974,8,2,26.439,5.118
51572,42.83333333,89.25,-47.4,1974,8,3,16.162,11.107
51572,42.83333333,89.25,-47.4,1974,8,4,27.184,3.548
51572,42.83333333,89.25,-47.4,1974,8,5,27.123,3.459
51572,42.83333333,89.25,-47.4,1974,8,6,27.196,3.102
51572,42.83333333,89.25,-47.4,1974,8,7,24.514,6.775
51572,42.83333333,89.25,-47.4,1974,8,8,19.115,10.536
51572,42.83333333,89.25,-47.4,1974,8,9,20.618,9.803
51572,42.83333333,89.25,-47.4,1974,8,10,18.827,10.459
51572,42.83333333,89.25,-47.4,1974,8,11,24.398,6.243
51572,42.83333333,89.25,-47.4,1974,8,12,24.868,5.361
51572,42.83333333,89.25,-47.4,1974,8,13,19.931,9.754
51572,42.83333333,89.25,-47.4,1974,8,14,10.452,9.086
51572,42.83333333,89.25,-47.4,1974,8,15,7.557,7.593
51572,42.83333333,89.25,-47.4,1974,8,16,7.518,7.554
51572,42.83333333,89.25,-47.4,1974,8,17,24.345,5.04
51572,42.83333333,89.25,-47.4,1974,8,18,25.232,3.41
51572,42.83333333,89.25,-47.4,1974,8,19,13.454,9.998
51572,42.83333333,89.25,-47.4,1974,8,20,22.253,6.985
51572,42.83333333,89.25,-47.4,1974,8,21,24.838,3.317
51572,42.83333333,89.25,-47.4,1974,8,22,24.732,3.191
