station,latitude(deg),longitude(deg),altitude(m),year,month,day,GHI(MJ/m2),DHI(MJ/m2)
56782,25.41666667,103.55,2064.8,1970,1,1,15.663,3.289
56782,25.41666667,103.55,2064.8,1970,1,2,16.173,2.935
56782,25.41666667,103.55,2064.8,1970,1,3,16.075,3.053
56782,25.41666667,103.55,2064.8,1970,1,4,13.776,4.822
56782,25.41666667,103.55,2064.8,1970,1,5,13.572,4.975
56782,25.41666667,103.55,2064.8,1970,1,6,14.782,4.185
56782,25.41666667,103.55,2064.8,1970,1,7,14.937,4.128
56782,25.41666667,103.55,2064.8,1970,1,8,9.895,6.523
56782,25.41666667,103.55,2064.8,1970,1,9,16.304,3.155
56782,25.41666667,103.55,2064.8,1970,1,10,4.863,3.839
56782,25.41666667,103.55,2064.8,1970,1,11,12.349,5.907
56782,25.41666667,103.55,2064.8,1970,1,12,16.068,3.489
56782,25.41666667,103.55,2064.8,1970,1,13,14.213,4.915
56782,25.41666667,103.55,2064.8,1970,1,14,16.536,3.259
56782,25.41666667,103.55,2064.8,1970,1,15,11.671,6.357
56782,25.41666667,103.55,2064.8,1970,1,16,15.328,4.336
56782,25.41666667,103.55,2064.8,1970,1,17,16.226,3.708
56782,25.41666667,103.55,2064.8,1970,1,18,5.017,3.96
56782,25.41666667,103.55,2064.8,1970,1,19,5.045,3.983
56782,25.41666667,103.55,2064.8,1970,1,20,14.442,5.212
56782,25.41666667,103.55,2064.8,1970,1,21,15.853,4.29
56782,25.41666667,103.55,2064.8,1970,1,22,15.421,4.699
56782,25.41666667,103.55,2064.8,1970,1,23,10.426,6.933
56782,25.41666667,103.55,2064.8,1970,1,24,17.4,3.337
56782,25.41666667,103.55,2064.8,1970,1,25,13.877,5.915
56782,25.41666667,103.55,2064.8,1970,1,26,17.788,3.198
56782,25.41666667,103.55,2064.8,1970,1,27,17.732,3.338
56782,25.41666667,103.55,2064.8,1970,1,28,15.801,4.894
56782,25.41666667,103.55,2064.8,1970,1,29,10.47,7.187
56782,25.41666667,103.55,2064.8,1970,1,30,17.463,3.855
56782,25.41666667,103.55,2064.8,1970,1,31,16.391,4.748
56782,25.41666667,103.55,2064.8,1970,2,1,18.366,3.302
56782,25.41666667,103.55,2064.8,1970,2,2,18.33,3.453
56782,25.41666667,103.55,2064.8,1970,2,3,18.558,3.397
56782,25.41666667,103.55,2064.8,1970,2,4,13.991,6.593
56782,25.41666667,103.55,2064.8,1970,2,5,12.508,7.241
56782,25.41666667,103.55,2064.8,1970,2,6,18.417,3.829
56782,25.41666667,103.55,2064.8,1970,2,7,18.368,3.955
56782,25.41666667,103.55,2064.8,1970,2,8,17.789,4.517
56782,25.41666667,103.55,2064.8,1970,2,9,14.063,6.953
56782,25.41666667,103.55,2064.8,1970,2,10,7.143,6.041
56782,25.41666667,103.55,2064.8,1970,2,11,5.721,4.517
56782,25.41666667,103.55,2064.8,1970,2,12,18.263,4.599
56782,25.41666667,103.55,2064.8,1970,2,13,19.16,4.02
56782,25.41666667,103.55,2064.8,1970,2,14,18.986,4.266
56782,25.41666667,103.55,2064.8,1970,2,15,7.482,6.31
56782,25.41666667,103.55,2064.8,1970,2,16,19.707,3.953
56782,25.41666667,103.55,2064.8,1970,2,17,19.652,4.089
56782,25.41666667,103.55,2064.8,1970,2,18,19.887,4.03
56782,25.41666667,103.55,2064.8,1970,2,19,19.708,4.315
56782,25.41666667,103.55,2064.8,1970,2,20,19.243,4.772
56782,25.41666667,103.55,2064.8,1970,2,21,19.475,4.715
56782,25.41666667,103.55,2064.8,1970,2,22,18.576,5.501
56782,25.41666667,103.55,2064.8,1970,2,23,14.785,7.781
56782,25.41666667,103.55,2064.8,1970,2,24,16.668,6.962
56782,25.41666667,103.55,2064.8,1970,2,25,15.351,7.72
56782,25.41666667,103.55,2064.8,1970,2,26,18.508,5.997
56782,25.41666667,103.55,2064.8,1970,2,27,21.006,4.253
56782,25.41666667,103.55,2064.8,1970,2,28,21.795,3.732
56782,25.41666667,103.55,2064.8,1970,3,1,21.758,3.906
56782,25.41666667,103.55,2064.8,1970,3,2,21.982,3.837
56782,25.41666667,103.55,2064.8,1970,3,3,21.946,3.986
56782,25.41666667,103.55,2064.8,1970,3,4,12.964,8.784
56782,25.41666667,103.55,2064.8,1970,3,5,12.597,8.81
56782,25.41666667,103.55,2064.8,1970,3,6,18.732,6.722
56782,25.41666667,103.55,2064.8,1970,3,7,22.449,4.074
56782,25.41666667,103.55,2064.8,1970,3,8,21.803,4.699
56782,25.41666667,103.55,2064.8,1970,3,9,22.793,4.057
56782,25.41666667,103.55,2064.8,1970,3,10,23.013,3.982
56782,25.41666667,103.55,2064.8,1970,3,11,22.685,4.393
56782,25.41666667,103.55,2064.8,1970,3,12,18.022,7.759
56782,25.41666667,103.55,2064.8,1970,3,13,16.329,8.654
56782,25.41666667,103.55,2064.8,1970,3,14,23.237,4.331
56782,25.41666667,103.55,2064.8,1970,3,15,22.275,5.214
56782,25.41666667,103.55,2064.8,1970,3,16,19.808,7.095
56782,25.41666667,103.55,2064.8,1970,3,17,23.04,4.835
56782,25.41666667,103.55,2064.8,1970,3,18,16.336,9.01
56782,25.41666667,103.55,2064.8,1970,3,19,21.665,6.09
56782,25.41666667,103.55,2064.8,1970,3,20,22.977,5.209
56782,25.41666667,103.55,2064.8,1970,3,21,22.586,5.64
56782,25.41666667,103.55,2064.8,1970,3,22,19.325,7.992
56782,25.41666667,103.55,2064.8,1970,3,23,22.122,6.208
56782,25.41666667,103.55,2064.8,1970,3,24,12.258,9.48
56782,25.41666667,103.55,2064.8,1970,3,25,7.234,5.711
56782,25.41666667,103.55,2064.8,1970,3,26,20.038,7.897
56782,25.41666667,103.55,2064.8,1970,3,27,21.78,6.845
56782,25.41666667,103.55,2064.8,1970,3,28,16.125,9.712
56782,25.41666667,103.55,2064.8,1970,3,29,18.502,8.984
56782,25.41666667,103.55,2064.8,1970,3,30,19.026,8.805
56782,25.41666667,103.55,2064.8,1970,3,31,13.641,9.984
56782,25.41666667,103.55,2064.8,1970,4,1,13.672,10.02
56782,25.41666667,103.55,2064.8,1970,4,2,17.318,9.708
56782,25.41666667,103.55,2064.8,1970,4,3,13.148,9.958
