50852,52.96666667,122.5166667,439.7,1970,1,1,3.328,1.935
50852,52.96666667,122.5166667,439.7,1970,1,2,3.281,2.018
50852,52.96666667,122.5166667,439.7,1970,1,3,3.293,2.035
50852,52.96666667,122.5166667,439.7,1970,1,4,3.079,2.637
50852,52.96666667,122.5166667,439.7,1970,1,5,3.137,2.54
50852,52.96666667,122.5166667,439.7,1970,1,6,3.346,2.093
50852,52.96666667,122.5166667,439.7,1970,1,7,3.506,2.32
50852,52.96666667,122.5166667,439.7,1970,1,8,3.557,2.105
50852,52.96666667,122.5166667,439.7,1970,1,9,3.064,2.731
50852,52.96666667,122.5166667,439.7,1970,1,10,3.39,2.516
50852,52.96666667,122.5166667,439.7,1970,1,11,2.917,2.656
50852,52.96666667,122.5166667,439.7,1970,1,12,3.353,2.499
50852,52.96666667,122.5166667,439.7,1970,1,13,3.741,2.137
50852,52.96666667,122.5166667,439.7,1970,1,14,3.609,2.331
50852,52.96666667,122.5166667,439.7,1970,1,15,3.862,2.163
50852,52.96666667,122.5166667,439.7,1970,1,16,3.486,2.915
50852,52.96666667,122.5166667,439.7,1970,1,17,3.982,1.968
50852,52.96666667,122.5166667,439.7,1970,1,18,3.144,2.72
50852,52.96666667,122.5166667,439.7,1970,1,19,3.872,2.477
50852,52.96666667,122.5166667,439.7,1970,1,20,3.844,2.503
50852,52.96666667,122.5166667,439.7,1970,1,21,3.981,2.675
50852,52.96666667,122.5166667,439.7,1970,1,22,3.041,2.097
50852,52.96666667,122.5166667,439.7,1970,1,23,4.165,2.383
50852,52.96666667,122.5166667,439.7,1970,1,24,3.985,2.965
50852,52.96666667,122.5166667,439.7,1970,1,25,4.093,2.98
50852,52.96666667,122.5166667,439.7,1970,1,26,4.404,2.701
50852,52.96666667,122.5166667,439.7,1970,1,27,3.963,3.342
50852,52.96666667,122.5166667,439.7,1970,1,28,4.01,3.07
50852,52.96666667,122.5166667,439.7,1970,1,29,3.763,3.451
50852,52.96666667,122.5166667,439.7,1970,1,30,4.645,2.666
50852,52.96666667,122.5166667,439.7,1970,1,31,4.655,2.719
50852,52.96666667,122.5166667,439.7,1970,2,1,4.706,2.885
50852,52.96666667,122.5166667,439.7,1970,2,2,4.794,2.74
50852,52.96666667,122.5166667,439.7,1970,2,3,4.816,2.672
50852,52.96666667,122.5166667,439.7,1970,2,4,5.197,2.681
50852,52.96666667,122.5166667,439.7,1970,2,5,5.215,2.65
50852,52.96666667,122.5166667,439.7,1970,2,6,4.859,3.532
50852,52.96666667,122.5166667,439.7,1970,2,7,4.285,3.913
50852,52.96666667,122.5166667,439.7,1970,2,8,5.151,3.13
50852,52.96666667,122.5166667,439.7,1970,2,9,5.38,2.926
50852,52.96666667,122.5166667,439.7,1970,2,10,5.014,3.936
50852,52.96666667,122.5166667,439.7,1970,2,11,5.662,3.007
50852,52.96666667,122.5166667,439.7,1970,2,12,5.533,3.505
50852,52.96666667,122.5166667,439.7,1970,2,13,5.266,3.561
50852,52.96666667,122.5166667,439.7,1970,2,14,5.766,2.951
50852,52.96666667,122.5166667,439.7,1970,2,15,5.449,4.312
50852,52.96666667,122.5166667,439.7,1970,2,16,4.729,4.097
50852,52.96666667,122.5166667,439.7,1970,2,17,5.562,4.122
50852,52.96666667,122.5166667,439.7,1970,2,18,4.683,4.473
50852,52.96666667,122.5166667,439.7,1970,2,19,5.748,4.35
50852,52.96666667,122.5166667,439.7,1970,2,20,5.632,4.427
50852,52.96666667,122.5166667,439.7,1970,2,21,6.199,3.781
50852,52.96666667,122.5166667,439.7,1970,2,22,6.566,3.561
50852,52.96666667,122.5166667,439.7,1970,2,23,6.683,3.748
50852,52.96666667,122.5166667,439.7,1970,2,24,6.724,4
50852,52.96666667,122.5166667,439.7,1970,2,25,6.375,4.769
50852,52.96666667,122.5166667,439.7,1970,2,26,6.29,4.726
50852,52.96666667,122.5166667,439.7,1970,2,27,6.915,3.939
50852,52.96666667,122.5166667,439.7,1970,2,28,6.797,4.662
50852,52.96666667,122.5166667,439.7,1970,3,1,6.925,4.823
50852,52.96666667,122.5166667,439.7,1970,3,2,7.515,3.925
50852,52.96666667,122.5166667,439.7,1970,3,3,7.507,3.881
50852,52.96666667,122.5166667,439.7,1970,3,4,7.37,4.732
50852,52.96666667,122.5166667,439.7,1970,3,5,6.269,5.639
50852,52.96666667,122.5166667,439.7,1970,3,6,6.737,5.332
50852,52.96666667,122.5166667,439.7,1970,3,7,8.048,4.193
50852,52.96666667,122.5166667,439.7,1970,3,8,7.755,4.923
50852,52.96666667,122.5166667,439.7,1970,3,9,7.328,5.631
50852,52.96666667,122.5166667,439.7,1970,3,10,7.383,5.792
50852,52.96666667,122.5166667,439.7,1970,3,11,8.34,4.125
50852,52.96666667,122.5166667,439.7,1970,3,12,8.363,4.52
50852,52.96666667,122.5166667,439.7,1970,3,13,8.972,3.836
50852,52.96666667,122.5166667,439.7,1970,3,14,8.911,3.976
50852,52.96666667,122.5166667,439.7,1970,3,15,7.214,6.435
50852,52.96666667,122.5166667,439.7,1970,3,16,8.978,4.147
50852,52.96666667,122.5166667,439.7,1970,3,17,9.189,4.175
50852,52.96666667,122.5166667,439.7,1970,3,18,9.302,4.321
50852,52.96666667,122.5166667,439.7,1970,3,19,9.024,5.519
50852,52.96666667,122.5166667,439.7,1970,3,20,9.522,4.423
50852,52.96666667,122.5166667,439.7,1970,3,21,9.651,4.651
50852,52.96666667,122.5166667,439.7,1970,3,22,9.171,6.076
50852,52.96666667,122.5166667,439.7,1970,3,23,8.427,6.612
50852,52.96666667,122.5166667,439.7,1970,3,24,10.06,4.494
50852,52.96666667,122.5166667,439.7,1970,3,25,9.932,5.77
50852,52.96666667,122.5166667,439.7,1970,3,26,10.13,5.62
50852,52.96666667,122.5166667,439.7,1970,3,27,10.032,5.704
50852,52.96666667,122.5166667,439.7,1970,3,28,9.175,6.782
50852,52.96666667,122.5166667,439.7,1970,3,29,9.169,6.94
50852,52.96666667,122.5166667,439.7,1970,3,30,10.269,5.292
50852,52.96666667,122.5166667,439.7,1970,3,31,10.346,6.003
50852,52.96666667,122.5166667,439.7,1970,4,1,10.669,5.63
50852,52.96666667,122.5166667,439.7,1970,4,2,10.547,6.038
50852,52.96666667,122.5166667,439.7,1970,4,3,11.009,5.802
50852,52.96666667,122.5166667,439.7,1970,4,4,10.422,6.92
50852,52.96666667,122.5166667,439.7,1970,4,5,11.029,5.766
50852,52.96666667,122.5166667,439.7,1970,4,6,7.387,5.427
50852,52.96666667,122.5166667,439.7,1970,4,7,9.575,7.906
50852,52.96666667,122.5166667,439.7,1970,4,8,9.85,7.976
50852,52.96666667,122.5166667,439.7,1970,4,9,11.185,6.599
50852,52.96666667,122.5166667,439.7,1970,4,10,10.666,7.365
50852,52.96666667,122.5166667,439.7,1970,4,11,11.415,6.421
50852,52.96666667,122.5166667,439.7,1970,4,12,11.703,5.942
50852,52.96666667,122.5166667,439.7,1970,4,13,12.185,5.729
50852,52.96666667,122.5166667,439.7,1970,4,14,9.832,8.657
50852,52.96666667,122.5166667,439.7,1970,4,15,12.323,5.66
50852,52.96666667,122.5166667,439.7,1970,4,16,12.562,5.581
50852,52.96666667,122.5166667,439.7,1970,4,17,11.962,7.007
50852,52.96666667,122.5166667,439.7,1970,4,18,13.015,5.662
50852,52.96666667,122.5166667,439.7,1970,4,19,12.118,7.789
50852,52.96666667,122.5166667,439.7,1970,4,20,12.226,6.225
50852,52.96666667,122.5166667,439.7,1970,4,21,12.872,6.402
50852,52.96666667,122.5166667,439.7,1970,4,22,13.185,6.546
50852,52.96666667,122.5166667,439.7,1970,4,23,13.443,5.835
50852,52.96666667,122.5166667,439.7,1970,4,24,13.418,6.22
50852,52.96666667,122.5166667,439.7,1970,4,25,10.34,9.346
50852,52.96666667,122.5166667,439.7,1970,4,26,13.402,6.305
50852,52.96666667,122.5166667,439.7,1970,4,27,12.434,9.011
50852,52.96666667,122.5166667,439.7,1970,4,28,13.319,7.237
50852,52.96666667,122.5166667,439.7,1970,4,29,13.299,7.468
50852,52.96666667,122.5166667,439.7,1970,4,30,9.485,6.502
50852,52.96666667,122.5166667,439.7,1970,5,1,10.597,9.774
50852,52.96666667,122.5166667,439.7,1970,5,2,14.075,6.608
50852,52.96666667,122.5166667,439.7,1970,5,3,13.325,8.271
50852,52.96666667,122.5166667,439.7,1970,5,4,9.092,6.648
50852,52.96666667,122.5166667,439.7,1970,5,5,12.443,9.101
50852,52.96666667,122.5166667,439.7,1970,5,6,12.735,9.815
50852,52.96666667,122.5166667,439.7,1970,5,7,12.426,10.058
50852,52.96666667,122.5166667,439.7,1970,5,8,9.58,6.786
50852,52.96666667,122.5166667,439.7,1970,5,9,8.93,6.824
50852,52.96666667,122.5166667,439.7,1970,5,10,14.221,7.7
50852,52.96666667,122.5166667,439.7,1970,5,11,11.477,9.371
50852,52.96666667,122.5166667,439.7,1970,5,12,11.923,10.384
50852,52.96666667,122.5166667,439.7,1970,5,13,13.943,8.528
50852,52.96666667,122.5166667,439.7,1970,5,14,14.565,8.108
50852,52.96666667,122.5166667,439.7,1970,5,15,10.157,7.006
50852,52.96666667,122.5166667,439.7,1970,5,16,14.374,7.974
50852,52.96666667,122.5166667,439.7,1970,5,17,14.622,7.341
50852,52.96666667,122.5166667,439.7,1970,5,18,9.9,7.089
50852,52.96666667,122.5166667,439.7,1970,5,19,13.891,8.582
50852,52.96666667,122.5166667,439.7,1970,5,20,11.149,10.077
