station,latitude(deg),longitude(deg),altitude(m),year,month,day,GHI(MJ/m2),DHI(MJ/m2)
52713,37.85,95.35,3174,1970,1,1,10.363,3.076
52713,37.85,95.35,3174,1970,1,2,9.584,3.639
52713,37.85,95.35,3174,1970,1,3,11.335,2.305
52713,37.85,95.35,3174,1970,1,4,11.47,2.225
52713,37.85,95.35,3174,1970,1,5,9.869,3.593
52713,37.85,95.35,3174,1970,1,6,8.34,4.2
52713,37.85,95.35,3174,1970,1,7,11.424,2.492
52713,37.85,95.35,3174,1970,1,8,7.947,4.32
52713,37.85,95.35,3174,1970,1,9,11.97,2.045
52713,37.85,95.35,3174,1970,1,10,12.02,2.07
52713,37.85,95.35,3174,1970,1,11,12.266,1.893
52713,37.85,95.35,3174,1970,1,12,12.029,2.237
52713,37.85,95.35,3174,1970,1,13,9.642,4.073
52713,37.85,95.35,3174,1970,1,14,12.076,2.416
52713,37.85,95.35,3174,1970,1,15,11.095,3.38
52713,37.85,95.35,3174,1970,1,16,12.109,2.582
52713,37.85,95.35,3174,1970,1,17,12.464,2.319
52713,37.85,95.35,3174,1970,1,18,11.949,2.916
52713,37.85,95.35,3174,1970,1,19,12.808,2.186
52713,37.85,95.35,3174,1970,1,20,12.973,2.117
52713,37.85,95.35,3174,1970,1,21,8.156,4.716
52713,37.85,95.35,3174,1970,1,22,10.672,4.18
52713,37.85,95.35,3174,1970,1,23,10.64,4.283
52713,37.85,95.35,3174,1970,1,24,13.513,2.065
52713,37.85,95.35,3174,1970,1,25,13.305,2.453
52713,37.85,95.35,3174,1970,1,26,9.863,4.772
52713,37.85,95.35,3174,1970,1,27,5.252,3.984
52713,37.85,95.35,3174,1970,1,28,12.032,3.927
52713,37.85,95.35,3174,1970,1,29,12.439,3.768
52713,37.85,95.35,3174,1970,1,30,14.082,2.361
52713,37.85,95.35,3174,1970,1,31,4.926,3.818
52713,37.85,95.35,3174,1970,2,1,12.812,3.85
52713,37.85,95.35,3174,1970,2,2,13.543,3.377
52713,37.85,95.35,3174,1970,2,3,14.502,2.607
52713,37.85,95.35,3174,1970,2,4,14.711,2.534
52713,37.85,95.35,3174,1970,2,5,4.728,3.732
52713,37.85,95.35,3174,1970,2,6,12.562,4.637
52713,37.85,95.35,3174,1970,2,7,14.388,3.384
