station,latitude(deg),longitude(deg),altitude(m),year,month,day,GHI(MJ/m2),DHI(MJ/m2)
58353,31.86666667,120.5666667,10.9,1970,1,1,9.762,5.139
58353,31.86666667,120.5666667,10.9,1970,1,2,2.688,2.835
58353,31.86666667,120.5666667,10.9,1970,1,3,2.53,2.84
58353,31.86666667,120.5666667,10.9,1970,1,4,3.043,2.851
58353,31.86666667,120.5666667,10.9,1970,1,5,11.967,3.32
58353,31.86666667,120.5666667,10.9,1970,1,6,2.498,2.874
58353,31.86666667,120.5666667,10.9,1970,1,7,11.929,3.692
58353,31.86666667,120.5666667,10.9,1970,1,8,11.777,4.035
58353,31.86666667,120.5666667,10.9,1970,1,9,2.981,2.907
58353,31.86666667,120.5666667,10.9,1970,1,10,11.575,4.124
58353,31.86666667,120.5666667,10.9,1970,1,11,12.003,4.163
58353,31.86666667,120.5666667,10.9,1970,1,12,12.497,3.806
58353,31.86666667,120.5666667,10.9,1970,1,13,5.285,4.38
58353,31.86666667,120.5666667,10.9,1970,1,14,7.708,5.536
58353,31.86666667,120.5666667,10.9,1970,1,15,12.029,3.831
58353,31.86666667,120.5666667,10.9,1970,1,16,12.583,3.732
58353,31.86666667,120.5666667,10.9,1970,1,17,11.367,4.902
58353,31.86666667,120.5666667,10.9,1970,1,18,6.327,5.025
58353,31.86666667,120.5666667,10.9,1970,1,19,12.411,4.286
58353,31.86666667,120.5666667,10.9,1970,1,20,13.171,3.797
58353,31.86666667,120.5666667,10.9,1970,1,21,13.251,3.906
58353,31.86666667,120.5666667,10.9,1970,1,22,5.306,4.093
58353,31.86666667,120.5666667,10.9,1970,1,23,4.518,3.909
58353,31.86666667,120.5666667,10.9,1970,1,24,12.939,4.084
58353,31.86666667,120.5666667,10.9,1970,1,25,13.106,4.261
58353,31.86666667,120.5666667,10.9,1970,1,26,12.439,4.974
58353,31.86666667,120.5666667,10.9,1970,1,27,2.885,3.221
58353,31.86666667,120.5666667,10.9,1970,1,28,13.376,4.302
58353,31.86666667,120.5666667,10.9,1970,1,29,2.522,3.27
58353,31.86666667,120.5666667,10.9,1970,1,30,9.284,6.211
58353,31.86666667,120.5666667,10.9,1970,1,31,14.198,3.891
58353,31.86666667,120.5666667,10.9,1970,2,1,13.508,4.896
58353,31.86666667,120.5666667,10.9,1970,2,2,5.001,4.038
58353,31.86666667,120.5666667,10.9,1970,2,3,3.022,3.393
58353,31.86666667,120.5666667,10.9,1970,2,4,14.001,4.646
58353,31.86666667,120.5666667,10.9,1970,2,5,14.356,4.27
58353,31.86666667,120.5666667,10.9,1970,2,6,11.451,6.433
58353,31.86666667,120.5666667,10.9,1970,2,7,4.86,4.193
58353,31.86666667,120.5666667,10.9,1970,2,8,12.949,5.94
58353,31.86666667,120.5666667,10.9,1970,2,9,14.836,4.332
58353,31.86666667,120.5666667,10.9,1970,2,10,15.416,4.221
58353,31.86666667,120.5666667,10.9,1970,2,11,15.724,4.277
58353,31.86666667,120.5666667,10.9,1970,2,12,15.713,4.481
58353,31.86666667,120.5666667,10.9,1970,2,13,15.836,4.545
58353,31.86666667,120.5666667,10.9,1970,2,14,15.947,4.676
58353,31.86666667,120.5666667,10.9,1970,2,15,10.569,6.994
58353,31.86666667,120.5666667,10.9,1970,2,16,16.028,4.703
