station,latitude(deg),longitude(deg),altitude(m),year,month,day,GHI(MJ/m2),DHI(MJ/m2)
51818,37.61666667,78.28333333,1376.4,1970,1,1,7.828,4.272
51818,37.61666667,78.28333333,1376.4,1970,1,2,9.704,3.067
51818,37.61666667,78.28333333,1376.4,1970,1,3,9.287,3.505
51818,37.61666667,78.28333333,1376.4,1970,1,4,3.229,3.245
51818,37.61666667,78.28333333,1376.4,1970,1,5,4.751,4.006
51818,37.61666667,78.28333333,1376.4,1970,1,6,3.261,3.277
51818,37.61666667,78.28333333,1376.4,1970,1,7,4.705,4.014
51818,37.61666667,78.28333333,1376.4,1970,1,8,6.428,4.538
51818,37.61666667,78.28333333,1376.4,1970,1,9,9.239,3.863
51818,37.61666667,78.28333333,1376.4,1970,1,10,7.197,4.63
51818,37.61666667,78.28333333,1376.4,1970,1,11,8.319,4.451
51818,37.61666667,78.28333333,1376.4,1970,1,12,10.53,2.831
51818,37.61666667,78.28333333,1376.4,1970,1,13,9.587,3.857
51818,37.61666667,78.28333333,1376.4,1970,1,14,9.186,4.194
51818,37.61666667,78.28333333,1376.4,1970,1,15,9.608,3.994
51818,37.61666667,78.28333333,1376.4,1970,1,16,8.178,4.717
51818,37.61666667,78.28333333,1376.4,1970,1,17,11.108,2.683
51818,37.61666667,78.28333333,1376.4,1970,1,18,11.437,2.33
51818,37.61666667,78.28333333,1376.4,1970,1,19,11.149,2.893
51818,37.61666667,78.28333333,1376.4,1970,1,20,9.692,4.327
51818,37.61666667,78.28333333,1376.4,1970,1,21,11.662,2.493
51818,37.61666667,78.28333333,1376.4,1970,1,22,11.347,3.029
51818,37.61666667,78.28333333,1376.4,1970,1,23,8.052,5.059
51818,37.61666667,78.28333333,1376.4,1970,1,24,10.814,3.837
51818,37.61666667,78.28333333,1376.4,1970,1,25,5.164,4.474
51818,37.61666667,78.28333333,1376.4,1970,1,26,3.743,3.761
51818,37.61666667,78.28333333,1376.4,1970,1,27,10.149,4.656
51818,37.61666667,78.28333333,1376.4,1970,1,28,12.486,2.439
51818,37.61666667,78.28333333,1376.4,1970,1,29,8.122,5.353
51818,37.61666667,78.28333333,1376.4,1970,1,30,3.877,3.896
51818,37.61666667,78.28333333,1376.4,1970,1,31,11.049,4.476
51818,37.61666667,78.28333333,1376.4,1970,2,1,12.941,2.549
51818,37.61666667,78.28333333,1376.4,1970,2,2,3.987,4.006
51818,37.61666667,78.28333333,1376.4,1970,2,3,12.946,2.967
51818,37.61666667,78.28333333,1376.4,1970,2,4,4.686,4.414
51818,37.61666667,78.28333333,1376.4,1970,2,5,12.928,3.358
51818,37.61666667,78.28333333,1376.4,1970,2,6,12.819,3.669
51818,37.61666667,78.28333333,1376.4,1970,2,7,11.858,4.741
51818,37.61666667,78.28333333,1376.4,1970,2,8,13.637,3.01
51818,37.61666667,78.28333333,1376.4,1970,2,9,13.637,3.246
51818,37.61666667,78.28333333,1376.4,1970,2,10,14.168,2.72
51818,37.61666667,78.28333333,1376.4,1970,2,11,12.757,4.555
51818,37.61666667,78.28333333,1376.4,1970,2,12,14.379,2.879
51818,37.61666667,78.28333333,1376.4,1970,2,13,14.825,2.464
51818,37.61666667,78.28333333,1376.4,1970,2,14,14.495,3.173
51818,37.61666667,78.28333333,1376.4,1970,2,15,9.17,6.278
51818,37.61666667,78.28333333,1376.4,1970,2,16,14.936,3.041
51818,37.61666667,78.28333333,1376.4,1970,2,17,13.918,4.484
51818,37.61666667,78.28333333,1376.4,1970,2,18,4.665,4.687
51818,37.61666667,78.28333333,1376.4,1970,2,19,9.944,6.562
51818,37.61666667,78.28333333,1376.4,1970,2,20,13.33,5.508
51818,37.61666667,78.28333333,1376.4,1970,2,21,15.396,3.609
51818,37.61666667,78.28333333,1376.4,1970,2,22,4.848,4.872
51818,37.61666667,78.28333333,1376.4,1970,2,23,14.698,4.857
51818,37.61666667,78.28333333,1376.4,1970,2,24,12.454,6.534
51818,37.61666667,78.28333333,1376.4,1970,2,25,4.996,5.02
51818,37.61666667,78.28333333,1376.4,1970,2,26,8.96,6.785
51818,37.61666667,78.28333333,1376.4,1970,2,27,13.814,6.216
51818,37.61666667,78.28333333,1376.4,1970,2,28,5.145,5.17
51818,37.61666667,78.28333333,1376.4,1970,3,1,16.559,4
51818,37.61666667,78.28333333,1376.4,1970,3,2,14.245,6.372
51818,37.61666667,78.28333333,1376.4,1970,3,3,16.567,4.487
51818,37.61666667,78.28333333,1376.4,1970,3,4,12.973,7.207
51818,37.61666667,78.28333333,1376.4,1970,3,5,17.53,3.718
51818,37.61666667,78.28333333,1376.4,1970,3,6,18.525,2.502
51818,37.61666667,78.28333333,1376.4,1970,3,7,18.771,2.392
51818,37.61666667,78.28333333,1376.4,1970,3,8,17.503,4.482
51818,37.61666667,78.28333333,1376.4,1970,3,9,16.747,5.571
51818,37.61666667,78.28333333,1376.4,1970,3,10,16.602,5.917
51818,37.61666667,78.28333333,1376.4,1970,3,11,10.049,7.639
51818,37.61666667,78.28333333,1376.4,1970,3,12,13.595,7.842
51818,37.61666667,78.28333333,1376.4,1970,3,13,5.805,5.833
51818,37.61666667,78.28333333,1376.4,1970,3,14,9.892,7.73
51818,37.61666667,78.28333333,1376.4,1970,3,15,5.908,5.936
51818,37.61666667,78.28333333,1376.4,1970,3,16,11.084,8.122
51818,37.61666667,78.28333333,1376.4,1970,3,17,11.698,8.281
51818,37.61666667,78.28333333,1376.4,1970,3,18,12.435,8.405
51818,37.61666667,78.28333333,1376.4,1970,3,19,16.903,7.215
51818,37.61666667,78.28333333,1376.4,1970,3,20,18.488,6.07
51818,37.61666667,78.28333333,1376.4,1970,3,21,14.14,8.581
51818,37.61666667,78.28333333,1376.4,1970,3,22,17.896,6.977
51818,37.61666667,78.28333333,1376.4,1970,3,23,20.025,4.948
51818,37.61666667,78.28333333,1376.4,1970,3,24,18.511,6.815
51818,37.61666667,78.28333333,1376.4,1970,3,25,13.397,8.917
51818,37.61666667,78.28333333,1376.4,1970,3,26,18.43,7.23
51818,37.61666667,78.28333333,1376.4,1970,3,27,9.269,7.934
51818,37.61666667,78.28333333,1376.4,1970,3,28,11.117,8.648
51818,37.61666667,78.28333333,1376.4,1970,3,29,9.665,8.148
51818,37.61666667,78.28333333,1376.4,1970,3,30,21.606,4.547
51818,37.61666667,78.28333333,1376.4,1970,3,31,22.416,3.653
51818,37.61666667,78.28333333,1376.4,1970,4,1,22.794,3.291
51818,37.61666667,78.28333333,1376.4,1970,4,2,22.492,4.063
51818,37.61666667,78.28333333,1376.4,1970,4,3,22.87,3.73
51818,37.61666667,78.28333333,1376.4,1970,4,4,23.248,3.392
51818,37.61666667,78.28333333,1376.4,1970,4,5,13.945,9.62
51818,37.61666667,78.28333333,1376.4,1970,4,6,6.977,7.01
51818,37.61666667,78.28333333,1376.4,1970,4,7,7.02,7.053
51818,37.61666667,78.28333333,1376.4,1970,4,8,18.896,8.787
51818,37.61666667,78.28333333,1376.4,1970,4,9,21.446,6.909
51818,37.61666667,78.28333333,1376.4,1970,4,10,19.477,8.654
51818,37.61666667,78.28333333,1376.4,1970,4,11,7.191,7.226
51818,37.61666667,78.28333333,1376.4,1970,4,12,15.127,10.081
51818,37.61666667,78.28333333,1376.4,1970,4,13,11.804,9.434
51818,37.61666667,78.28333333,1376.4,1970,4,14,15.987,10.164
51818,37.61666667,78.28333333,1376.4,1970,4,15,18.543,9.683
51818,37.61666667,78.28333333,1376.4,1970,4,16,18.32,9.889
51818,37.61666667,78.28333333,1376.4,1970,4,17,7.442,7.478
51818,37.61666667,78.28333333,1376.4,1970,4,18,16.372,10.384
51818,37.61666667,78.28333333,1376.4,1970,4,19,18.51,10.081
51818,37.61666667,78.28333333,1376.4,1970,4,20,23.497,6.588
51818,37.61666667,78.28333333,1376.4,1970,4,21,23.107,7.163
51818,37.61666667,78.28333333,1376.4,1970,4,22,20.022,9.677
51818,37.61666667,78.28333333,1376.4,1970,4,23,15.314,10.61
51818,37.61666667,78.28333333,1376.4,1970,4,24,7.705,7.742
51818,37.61666667,78.28333333,1376.4,1970,4,25,7.746,7.783
51818,37.61666667,78.28333333,1376.4,1970,4,26,9.13,8.522
51818,37.61666667,78.28333333,1376.4,1970,4,27,13.698,10.474
51818,37.61666667,78.28333333,1376.4,1970,4,28,13.885,10.546
51818,37.61666667,78.28333333,1376.4,1970,4,29,21.356,9.619
51818,37.61666667,78.28333333,1376.4,1970,4,30,16.557,11.02
51818,37.61666667,78.28333333,1376.4,1970,5,1,14.317,10.724
51818,37.61666667,78.28333333,1376.4,1970,5,2,24.079,7.706
51818,37.61666667,78.28333333,1376.4,1970,5,3,25.215,6.593
51818,37.61666667,78.28333333,1376.4,1970,5,4,18.852,10.997
51818,37.61666667,78.28333333,1376.4,1970,5,5,19.807,10.81
51818,37.61666667,78.28333333,1376.4,1970,5,6,8.093,8.131
51818,37.61666667,78.28333333,1376.4,1970,5,7,24.18,8.203
