station,latitude(deg),longitude(deg),altitude(m),year,month,day,GHI(MJ/m2),DHI(MJ/m2)
57072,34.91666667,112.75,128.5,1970,1,1,6.071,4.986
57072,34.91666667,112.75,128.5,1970,1,2,9.39,4.548
57072,34.91666667,112.75,128.5,1970,1,3,3.099,2.749
57072,34.91666667,112.75,128.5,1970,1,4,6.813,5.23
57072,34.91666667,112.75,128.5,1970,1,5,10.036,4.272
57072,34.91666667,112.75,128.5,1970,1,6,6.581,5.172
57072,34.91666667,112.75,128.5,1970,1,7,11.314,3.406
57072,34.91666667,112.75,128.5,1970,1,8,11.404,3.508
57072,34.91666667,112.75,128.5,1970,1,9,6.202,4.908
57072,34.91666667,112.75,128.5,1970,1,10,10.65,4.066
57072,34.91666667,112.75,128.5,1970,1,11,11.164,3.965
57072,34.91666667,112.75,128.5,1970,1,12,10.025,4.622
57072,34.91666667,112.75,128.5,1970,1,13,7.22,5.456
57072,34.91666667,112.75,128.5,1970,1,14,11.039,4.069
57072,34.91666667,112.75,128.5,1970,1,15,10.898,4.022
57072,34.91666667,112.75,128.5,1970,1,16,11.181,4.211
57072,34.91666667,112.75,128.5,1970,1,17,5.968,5.375
57072,34.91666667,112.75,128.5,1970,1,18,10.743,4.536
57072,34.91666667,112.75,128.5,1970,1,19,11.946,3.793
57072,34.91666667,112.75,128.5,1970,1,20,12.115,3.909
57072,34.91666667,112.75,128.5,1970,1,21,11.691,4.412
57072,34.91666667,112.75,128.5,1970,1,22,3.95,3.054
57072,34.91666667,112.75,128.5,1970,1,23,11.42,4.355
57072,34.91666667,112.75,128.5,1970,1,24,11.681,4.409
57072,34.91666667,112.75,128.5,1970,1,25,12.7,3.901
57072,34.91666667,112.75,128.5,1970,1,26,7.328,5.73
57072,34.91666667,112.75,128.5,1970,1,27,12.18,4.312
57072,34.91666667,112.75,128.5,1970,1,28,4.157,3.194
57072,34.91666667,112.75,128.5,1970,1,29,10.106,5.749
57072,34.91666667,112.75,128.5,1970,1,30,12.695,4.319
57072,34.91666667,112.75,128.5,1970,1,31,13.187,4.212
57072,34.91666667,112.75,128.5,1970,2,1,6.619,5.412
57072,34.91666667,112.75,128.5,1970,2,2,4.166,3.331
57072,34.91666667,112.75,128.5,1970,2,3,6.791,5.825
57072,34.91666667,112.75,128.5,1970,2,4,11.855,5.472
57072,34.91666667,112.75,128.5,1970,2,5,10.292,6.286
57072,34.91666667,112.75,128.5,1970,2,6,4.214,3.449
57072,34.91666667,112.75,128.5,1970,2,7,12.03,5.829
57072,34.91666667,112.75,128.5,1970,2,8,13.491,4.682
57072,34.91666667,112.75,128.5,1970,2,9,12.393,5.781
57072,34.91666667,112.75,128.5,1970,2,10,13.981,4.899
57072,34.91666667,112.75,128.5,1970,2,11,14.244,4.874
57072,34.91666667,112.75,128.5,1970,2,12,15.41,4.196
57072,34.91666667,112.75,128.5,1970,2,13,14.317,5.012
57072,34.91666667,112.75,128.5,1970,2,14,7.133,6.156
57072,34.91666667,112.75,128.5,1970,2,15,12.577,6.349
57072,34.91666667,112.75,128.5,1970,2,16,16.183,4.071
57072,34.91666667,112.75,128.5,1970,2,17,13.638,6.253
57072,34.91666667,112.75,128.5,1970,2,18,14.305,5.692
57072,34.91666667,112.75,128.5,1970,2,19,5.58,4.736
57072,34.91666667,112.75,128.5,1970,2,20,14.383,5.744
57072,34.91666667,112.75,128.5,1970,2,21,8.309,7.167
57072,34.91666667,112.75,128.5,1970,2,22,4.476,3.97
