station,latitude(deg),longitude(deg),altitude(m),year,month,day,GHI(MJ/m2),DHI(MJ/m2)
57573,29.83333333,112.9,35.1,1970,1,1,6.19,4.69
57573,29.83333333,112.9,35.1,1970,1,2,5.626,4.546
57573,29.83333333,112.9,35.1,1970,1,3,4.058,3.547
57573,29.83333333,112.9,35.1,1970,1,4,3.237,3.034
57573,29.83333333,112.9,35.1,1970,1,5,2.4,3.045
57573,29.83333333,112.9,35.1,1970,1,6,2.524,3.056
57573,29.83333333,112.9,35.1,1970,1,7,12.831,3.823
57573,29.83333333,112.9,35.1,1970,1,8,11.705,4.944
57573,29.83333333,112.9,35.1,1970,1,9,10.21,5.621
57573,29.83333333,112.9,35.1,1970,1,10,12.418,4.339
57573,29.83333333,112.9,35.1,1970,1,11,13.238,3.839
57573,29.83333333,112.9,35.1,1970,1,12,13.085,4.06
57573,29.83333333,112.9,35.1,1970,1,13,3.277,3.14
57573,29.83333333,112.9,35.1,1970,1,14,2.277,3.156
57573,29.83333333,112.9,35.1,1970,1,15,13.152,4.018
57573,29.83333333,112.9,35.1,1970,1,16,3.243,3.188
57573,29.83333333,112.9,35.1,1970,1,17,2.854,3.205
57573,29.83333333,112.9,35.1,1970,1,18,12.32,4.934
57573,29.83333333,112.9,35.1,1970,1,19,13.567,4.276
57573,29.83333333,112.9,35.1,1970,1,20,12.56,5.23
57573,29.83333333,112.9,35.1,1970,1,21,12.521,5.287
57573,29.83333333,112.9,35.1,1970,1,22,3.083,3.293
57573,29.83333333,112.9,35.1,1970,1,23,11.539,5.828
57573,29.83333333,112.9,35.1,1970,1,24,10.326,6.266
57573,29.83333333,112.9,35.1,1970,1,25,12.876,5.255
57573,29.83333333,112.9,35.1,1970,1,26,3.299,3.376
57573,29.83333333,112.9,35.1,1970,1,27,2.988,3.394
57573,29.83333333,112.9,35.1,1970,1,28,2.537,3.415
57573,29.83333333,112.9,35.1,1970,1,29,5.797,4.612
57573,29.83333333,112.9,35.1,1970,1,30,14.722,4.202
57573,29.83333333,112.9,35.1,1970,1,31,15.008,4.323
57573,29.83333333,112.9,35.1,1970,2,1,3.24,3.508
57573,29.83333333,112.9,35.1,1970,2,2,2.787,3.534
57573,29.83333333,112.9,35.1,1970,2,3,7.992,6.101
57573,29.83333333,112.9,35.1,1970,2,4,13.546,5.83
57573,29.83333333,112.9,35.1,1970,2,5,15.178,4.765
57573,29.83333333,112.9,35.1,1970,2,6,2.772,3.637
57573,29.83333333,112.9,35.1,1970,2,7,2.344,3.659
57573,29.83333333,112.9,35.1,1970,2,8,12.616,6.658
57573,29.83333333,112.9,35.1,1970,2,9,12.693,6.734
57573,29.83333333,112.9,35.1,1970,2,10,14.07,6.108
57573,29.83333333,112.9,35.1,1970,2,11,16.196,4.544
57573,29.83333333,112.9,35.1,1970,2,12,16.336,4.501
57573,29.83333333,112.9,35.1,1970,2,13,16.642,4.41
57573,29.83333333,112.9,35.1,1970,2,14,3.958,3.85
57573,29.83333333,112.9,35.1,1970,2,15,15.713,5.221
57573,29.83333333,112.9,35.1,1970,2,16,16.879,4.794
57573,29.83333333,112.9,35.1,1970,2,17,16.391,5.247
57573,29.83333333,112.9,35.1,1970,2,18,3.68,3.966
57573,29.83333333,112.9,35.1,1970,2,19,4.209,3.996
57573,29.83333333,112.9,35.1,1970,2,20,3.698,4.023
57573,29.83333333,112.9,35.1,1970,2,21,3.477,4.053
57573,29.83333333,112.9,35.1,1970,2,22,3.03,4.079
57573,29.83333333,112.9,35.1,1970,2,23,3.014,4.115
57573,29.83333333,112.9,35.1,1970,2,24,2.889,4.141
57573,29.83333333,112.9,35.1,1970,2,25,3.288,4.171
57573,29.83333333,112.9,35.1,1970,2,26,3.346,4.202
57573,29.83333333,112.9,35.1,1970,2,27,3.654,4.231
57573,29.83333333,112.9,35.1,1970,2,28,17.427,5.654
57573,29.83333333,112.9,35.1,1970,3,1,3.925,4.291
57573,29.83333333,112.9,35.1,1970,3,2,5.181,4.811
57573,29.83333333,112.9,35.1,1970,3,3,11.076,7.985
57573,29.83333333,112.9,35.1,1970,3,4,4.026,4.38
57573,29.83333333,112.9,35.1,1970,3,5,3.705,4.414
57573,29.83333333,112.9,35.1,1970,3,6,3.958,4.444
57573,29.83333333,112.9,35.1,1970,3,7,6.141,5.307
57573,29.83333333,112.9,35.1,1970,3,8,18.562,6.062
57573,29.83333333,112.9,35.1,1970,3,9,16.048,7.981
57573,29.83333333,112.9,35.1,1970,3,10,4.273,4.563
57573,29.83333333,112.9,35.1,1970,3,11,3.585,4.596
57573,29.83333333,112.9,35.1,1970,3,12,4.021,4.625
57573,29.83333333,112.9,35.1,1970,3,13,7.483,6.521
57573,29.83333333,112.9,35.1,1970,3,14,3.48,4.685
57573,29.83333333,112.9,35.1,1970,3,15,14.78,8.806
57573,29.83333333,112.9,35.1,1970,3,16,13.263,8.889
57573,29.83333333,112.9,35.1,1970,3,17,4.04,4.777
57573,29.83333333,112.9,35.1,1970,3,18,19.831,6.342
57573,29.83333333,112.9,35.1,1970,3,19,16.081,8.889
57573,29.83333333,112.9,35.1,1970,3,20,4.081,4.863
57573,29.83333333,112.9,35.1,1970,3,21,3.814,4.889
57573,29.83333333,112.9,35.1,1970,3,22,18.587,7.741
57573,29.83333333,112.9,35.1,1970,3,23,8.468,6.727
57573,29.83333333,112.9,35.1,1970,3,24,4.482,4.977
57573,29.83333333,112.9,35.1,1970,3,25,4.43,5.003
57573,29.83333333,112.9,35.1,1970,3,26,21.505,6.006
57573,29.83333333,112.9,35.1,1970,3,27,21.987,5.8
57573,29.83333333,112.9,35.1,1970,3,28,4.578,5.083
57573,29.83333333,112.9,35.1,1970,3,29,3.988,5.113
57573,29.83333333,112.9,35.1,1970,3,30,4.437,5.138
57573,29.83333333,112.9,35.1,1970,3,31,4.155,5.167
57573,29.83333333,112.9,35.1,1970,4,1,14.653,9.759
57573,29.83333333,112.9,35.1,1970,4,2,22.073,6.612
