station,latitude(deg),longitude(deg),altitude(m),year,month,day,GHI(MJ/m2),DHI(MJ/m2)
57348,31.01666667,109.5333333,300.3,1970,1,1,2.504,3.399
57348,31.01666667,109.5333333,300.3,1970,1,2,1.927,3.412
57348,31.01666667,109.5333333,300.3,1970,1,3,1.068,3.419
57348,31.01666667,109.5333333,300.3,1970,1,4,3.924,3.431
57348,31.01666667,109.5333333,300.3,1970,1,5,2.684,3.444
57348,31.01666667,109.5333333,300.3,1970,1,6,2.495,3.457
57348,31.01666667,109.5333333,300.3,1970,1,7,1.295,3.47
57348,31.01666667,109.5333333,300.3,1970,1,8,5.826,4.71
57348,31.01666667,109.5333333,300.3,1970,1,9,9.945,5.165
57348,31.01666667,109.5333333,300.3,1970,1,10,8.452,5.563
57348,31.01666667,109.5333333,300.3,1970,1,11,9.949,5.368
57348,31.01666667,109.5333333,300.3,1970,1,12,11.859,4.503
57348,31.01666667,109.5333333,300.3,1970,1,13,2.148,3.557
57348,31.01666667,109.5333333,300.3,1970,1,14,5.699,5.141
57348,31.01666667,109.5333333,300.3,1970,1,15,11.211,4.74
57348,31.01666667,109.5333333,300.3,1970,1,16,2.437,3.615
57348,31.01666667,109.5333333,300.3,1970,1,17,1.136,3.635
57348,31.01666667,109.5333333,300.3,1970,1,18,10.84,5.372
57348,31.01666667,109.5333333,300.3,1970,1,19,10.59,5.556
57348,31.01666667,109.5333333,300.3,1970,1,20,11.652,4.997
57348,31.01666667,109.5333333,300.3,1970,1,21,10.333,5.708
57348,31.01666667,109.5333333,300.3,1970,1,22,3.369,3.74
57348,31.01666667,109.5333333,300.3,1970,1,23,2.408,3.762
57348,31.01666667,109.5333333,300.3,1970,1,24,NaN,NaN
57348,31.01666667,109.5333333,300.3,1970,1,25,NaN,NaN
57348,31.01666667,109.5333333,300.3,1970,1,26,3.093,3.839
57348,31.01666667,109.5333333,300.3,1970,1,27,2.402,3.861
57348,31.01666667,109.5333333,300.3,1970,1,28,1.945,3.886
57348,31.01666667,109.5333333,300.3,1970,1,29,4.607,4.764
57348,31.01666667,109.5333333,300.3,1970,1,30,12.154,5.467
57348,31.01666667,109.5333333,300.3,1970,1,31,13.194,5.416
57348,31.01666667,109.5333333,300.3,1970,2,1,3.644,3.997
57348,31.01666667,109.5333333,300.3,1970,2,2,3.139,4.028
57348,31.01666667,109.5333333,300.3,1970,2,3,1.736,4.06
57348,31.01666667,109.5333333,300.3,1970,2,4,11.086,6.434
57348,31.01666667,109.5333333,300.3,1970,2,5,6.462,5.43
57348,31.01666667,109.5333333,300.3,1970,2,6,3.234,4.151
57348,31.01666667,109.5333333,300.3,1970,2,7,2.443,4.178
57348,31.01666667,109.5333333,300.3,1970,2,8,11.78,6.553
57348,31.01666667,109.5333333,300.3,1970,2,9,7.22,5.834
57348,31.01666667,109.5333333,300.3,1970,2,10,13.722,5.294
57348,31.01666667,109.5333333,300.3,1970,2,11,10.974,6.923
57348,31.01666667,109.5333333,300.3,1970,2,12,14.749,5.472
57348,31.01666667,109.5333333,300.3,1970,2,13,12.608,6.737
57348,31.01666667,109.5333333,300.3,1970,2,14,4.846,4.407
57348,31.01666667,109.5333333,300.3,1970,2,15,14.804,5.448
57348,31.01666667,109.5333333,300.3,1970,2,16,15.407,5.341
57348,31.01666667,109.5333333,300.3,1970,2,17,9.823,7.173
57348,31.01666667,109.5333333,300.3,1970,2,18,11.993,7.283
57348,31.01666667,109.5333333,300.3,1970,2,19,5.541,4.582
57348,31.01666667,109.5333333,300.3,1970,2,20,5.024,4.877
57348,31.01666667,109.5333333,300.3,1970,2,21,3.058,4.651
57348,31.01666667,109.5333333,300.3,1970,2,22,1.609,4.683
57348,31.01666667,109.5333333,300.3,1970,2,23,1.32,4.725
57348,31.01666667,109.5333333,300.3,1970,2,24,3.77,4.757
57348,31.01666667,109.5333333,300.3,1970,2,25,2.982,4.793
57348,31.01666667,109.5333333,300.3,1970,2,26,4.82,5.351
57348,31.01666667,109.5333333,300.3,1970,2,27,3.437,4.866
57348,31.01666667,109.5333333,300.3,1970,2,28,4.948,4.903
57348,31.01666667,109.5333333,300.3,1970,3,1,3.247,4.938
57348,31.01666667,109.5333333,300.3,1970,3,2,8.798,7.067
57348,31.01666667,109.5333333,300.3,1970,3,3,4.169,5.016
57348,31.01666667,109.5333333,300.3,1970,3,4,4.49,5.046
57348,31.01666667,109.5333333,300.3,1970,3,5,2.546,5.087
57348,31.01666667,109.5333333,300.3,1970,3,6,4.321,5.123
57348,31.01666667,109.5333333,300.3,1970,3,7,9.498,7.443
57348,31.01666667,109.5333333,300.3,1970,3,8,17.079,6.668
57348,31.01666667,109.5333333,300.3,1970,3,9,14.509,8.355
57348,31.01666667,109.5333333,300.3,1970,3,10,3.957,5.268
57348,31.01666667,109.5333333,300.3,1970,3,11,2.998,5.308
57348,31.01666667,109.5333333,300.3,1970,3,12,4.983,5.342
57348,31.01666667,109.5333333,300.3,1970,3,13,9.28,7.431
57348,31.01666667,109.5333333,300.3,1970,3,14,3.467,5.416
57348,31.01666667,109.5333333,300.3,1970,3,15,10.486,7.78
57348,31.01666667,109.5333333,300.3,1970,3,16,4.629,5.489
57348,31.01666667,109.5333333,300.3,1970,3,17,14.853,8.511
57348,31.01666667,109.5333333,300.3,1970,3,18,13.385,8.942
57348,31.01666667,109.5333333,300.3,1970,3,19,4.579,5.594
57348,31.01666667,109.5333333,300.3,1970,3,20,3.4,5.632
57348,31.01666667,109.5333333,300.3,1970,3,21,3.082,5.664
57348,31.01666667,109.5333333,300.3,1970,3,22,5.155,5.864
57348,31.01666667,109.5333333,300.3,1970,3,23,4.05,5.734
57348,31.01666667,109.5333333,300.3,1970,3,24,3.591,5.772
57348,31.01666667,109.5333333,300.3,1970,3,25,10.264,9.067
57348,31.01666667,109.5333333,300.3,1970,3,26,18.347,8.495
57348,31.01666667,109.5333333,300.3,1970,3,27,15.448,9.441
57348,31.01666667,109.5333333,300.3,1970,3,28,12.512,9.054
57348,31.01666667,109.5333333,300.3,1970,3,29,6.046,5.938
57348,31.01666667,109.5333333,300.3,1970,3,30,5.034,5.969
57348,31.01666667,109.5333333,300.3,1970,3,31,6.252,6.141
57348,31.01666667,109.5333333,300.3,1970,4,1,17.304,8.846
57348,31.01666667,109.5333333,300.3,1970,4,2,14.833,9.795
57348,31.01666667,109.5333333,300.3,1970,4,3,19.721,7.693
57348,31.01666667,109.5333333,300.3,1970,4,4,15.574,9.889
57348,31.01666667,109.5333333,300.3,1970,4,5,6.329,6.163
57348,31.01666667,109.5333333,300.3,1970,4,6,14.434,9.85
57348,31.01666667,109.5333333,300.3,1970,4,7,6.335,6.221
57348,31.01666667,109.5333333,300.3,1970,4,8,7.732,7.137
57348,31.01666667,109.5333333,300.3,1970,4,9,4.339,6.283
57348,31.01666667,109.5333333,300.3,1970,4,10,4.354,6.306
57348,31.01666667,109.5333333,300.3,1970,4,11,5.492,6.333
57348,31.01666667,109.5333333,300.3,1970,4,12,20.194,8.32
57348,31.01666667,109.5333333,300.3,1970,4,13,20.432,8.748
57348,31.01666667,109.5333333,300.3,1970,4,14,23.193,7.516
57348,31.01666667,109.5333333,300.3,1970,4,15,20.008,9.555
57348,31.01666667,109.5333333,300.3,1970,4,16,8.421,6.476
57348,31.01666667,109.5333333,300.3,1970,4,17,12.787,9.487
57348,31.01666667,109.5333333,300.3,1970,4,18,5.806,6.525
57348,31.01666667,109.5333333,300.3,1970,4,19,22.86,7.48
57348,31.01666667,109.5333333,300.3,1970,4,20,23.248,7.698
57348,31.01666667,109.5333333,300.3,1970,4,21,8.614,6.598
57348,31.01666667,109.5333333,300.3,1970,4,22,9.462,8.422
57348,31.01666667,109.5333333,300.3,1970,4,23,22.88,7.815
57348,31.01666667,109.5333333,300.3,1970,4,24,19.088,10.337
57348,31.01666667,109.5333333,300.3,1970,4,25,14.033,9.959
57348,31.01666667,109.5333333,300.3,1970,4,26,12.903,9.759
57348,31.01666667,109.5333333,300.3,1970,4,27,21.957,8.802
57348,31.01666667,109.5333333,300.3,1970,4,28,18.532,10.701
57348,31.01666667,109.5333333,300.3,1970,4,29,18.787,10.819
57348,31.01666667,109.5333333,300.3,1970,4,30,7.206,6.794
57348,31.01666667,109.5333333,300.3,1970,5,1,4.814,6.816
57348,31.01666667,109.5333333,300.3,1970,5,2,9.66,9.08
57348,31.01666667,109.5333333,300.3,1970,5,3,13.377,10.633
57348,31.01666667,109.5333333,300.3,1970,5,4,6.334,6.868
57348,31.01666667,109.5333333,300.3,1970,5,5,23.793,8.337
57348,31.01666667,109.5333333,300.3,1970,5,6,17.47,11.138
57348,31.01666667,109.5333333,300.3,1970,5,7,9.323,7.552
57348,31.01666667,109.5333333,300.3,1970,5,8,17.3,11.152
57348,31.01666667,109.5333333,300.3,1970,5,9,12.949,11.026
57348,31.01666667,109.5333333,300.3,1970,5,10,22.585,9.235
57348,31.01666667,109.5333333,300.3,1970,5,11,15.054,11.112
57348,31.01666667,109.5333333,300.3,1970,5,12,5.907,7.004
57348,31.01666667,109.5333333,300.3,1970,5,13,3.961,7.013
57348,31.01666667,109.5333333,300.3,1970,5,14,20.445,10.628
57348,31.01666667,109.5333333,300.3,1970,5,15,19.61,10.881
57348,31.01666667,109.5333333,300.3,1970,5,16,23.051,9.141
57348,31.01666667,109.5333333,300.3,1970,5,17,7.556,7.071
57348,31.01666667,109.5333333,300.3,1970,5,18,13.103,10.78
57348,31.01666667,109.5333333,300.3,1970,5,19,22.655,9.755
57348,31.01666667,109.5333333,300.3,1970,5,20,23.929,8.797
57348,31.01666667,109.5333333,300.3,1970,5,21,22.298,9.943
57348,31.01666667,109.5333333,300.3,1970,5,22,22.775,9.964
57348,31.01666667,109.5333333,300.3,1970,5,23,24.381,8.875
57348,31.01666667,109.5333333,300.3,1970,5,24,15.31,11.249
57348,31.01666667,109.5333333,300.3,1970,5,25,24.025,8.948
57348,31.01666667,109.5333333,300.3,1970,5,26,22.17,11.068
57348,31.01666667,109.5333333,300.3,1970,5,27,11.674,9.374
57348,31.01666667,109.5333333,300.3,1970,5,28,15.61,11.143
57348,31.01666667,109.5333333,300.3,1970,5,29,6.926,7.8
57348,31.01666667,109.5333333,300.3,1970,5,30,5.302,7.198
57348,31.01666667,109.5333333,300.3,1970,5,31,6.077,7.205
57348,31.01666667,109.5333333,300.3,1970,6,1,1.489,7.209
57348,31.01666667,109.5333333,300.3,1970,6,2,22.54,9.963
