station,latitude(deg),longitude(deg),altitude(m),year,month,day,GHI(MJ/m2),DHI(MJ/m2)
52875,36.5,102.1,2125.8,1989,1,1,11.577,2.682
52875,36.5,102.1,2125.8,1989,1,2,11.624,2.695
52875,36.5,102.1,2125.8,1989,1,3,10.601,3.554
52875,36.5,102.1,2125.8,1989,1,4,10.933,3.377
52875,36.5,102.1,2125.8,1989,1,5,11.735,2.76
52875,36.5,102.1,2125.8,1989,1,6,12.065,2.512
52875,36.5,102.1,2125.8,1989,1,7,7.223,4.49
52875,36.5,102.1,2125.8,1989,1,8,10.324,3.951
52875,36.5,102.1,2125.8,1989,1,9,4.003,3.159
52875,36.5,102.1,2125.8,1989,1,10,9.635,4.337
52875,36.5,102.1,2125.8,1989,1,11,7.057,4.513
52875,36.5,102.1,2125.8,1989,1,12,10.2,4.198
52875,36.5,102.1,2125.8,1989,1,13,12.306,2.79
52875,36.5,102.1,2125.8,1989,1,14,12.38,2.826
52875,36.5,102.1,2125.8,1989,1,15,12.348,2.948
52875,36.5,102.1,2125.8,1989,1,16,11.615,3.64
52875,36.5,102.1,2125.8,1989,1,17,4.203,3.317
52875,36.5,102.1,2125.8,1989,1,18,12.025,3.476
52875,36.5,102.1,2125.8,1989,1,19,13.023,2.713
52875,36.5,102.1,2125.8,1989,1,20,10.761,4.434
52875,36.5,102.1,2125.8,1989,1,21,5.96,4.329
52875,36.5,102.1,2125.8,1989,1,22,12.932,3.133
52875,36.5,102.1,2125.8,1989,1,23,12.498,3.61
52875,36.5,102.1,2125.8,1989,1,24,12.686,3.585
52875,36.5,102.1,2125.8,1989,1,25,12.564,3.781
52875,36.5,102.1,2125.8,1989,1,26,12.962,3.59
52875,36.5,102.1,2125.8,1989,1,27,12.719,3.878
52875,36.5,102.1,2125.8,1989,1,28,12.164,4.344
52875,36.5,102.1,2125.8,1989,1,29,12.051,4.522
52875,36.5,102.1,2125.8,1989,1,30,9.679,5.308
52875,36.5,102.1,2125.8,1989,1,31,12.749,4.308
52875,36.5,102.1,2125.8,1989,2,1,12.288,4.675
52875,36.5,102.1,2125.8,1989,2,2,13.699,3.871
52875,36.5,102.1,2125.8,1989,2,3,11.283,5.285
52875,36.5,102.1,2125.8,1989,2,4,13.011,4.607
52875,36.5,102.1,2125.8,1989,2,5,4.914,3.879
52875,36.5,102.1,2125.8,1989,2,6,13.316,4.653
52875,36.5,102.1,2125.8,1989,2,7,13.625,4.568
52875,36.5,102.1,2125.8,1989,2,8,13.165,4.965
52875,36.5,102.1,2125.8,1989,2,9,14.625,4.109
52875,36.5,102.1,2125.8,1989,2,10,14.961,3.976
52875,36.5,102.1,2125.8,1989,2,11,16.098,3.046
52875,36.5,102.1,2125.8,1989,2,12,15.522,3.812
52875,36.5,102.1,2125.8,1989,2,13,11.348,6.02
52875,36.5,102.1,2125.8,1989,2,14,15.288,4.328
52875,36.5,102.1,2125.8,1989,2,15,5.393,4.257
52875,36.5,102.1,2125.8,1989,2,16,15.285,4.661
52875,36.5,102.1,2125.8,1989,2,17,11.703,6.248
52875,36.5,102.1,2125.8,1989,2,18,9.636,6.196
52875,36.5,102.1,2125.8,1989,2,19,9.236,6.142
52875,36.5,102.1,2125.8,1989,2,20,12.095,6.43
52875,36.5,102.1,2125.8,1989,2,21,15.243,5.406
52875,36.5,102.1,2125.8,1989,2,22,13.136,6.405
52875,36.5,102.1,2125.8,1989,2,23,14.989,5.826
52875,36.5,102.1,2125.8,1989,2,24,17.453,4.224
52875,36.5,102.1,2125.8,1989,2,25,13.187,6.641
52875,36.5,102.1,2125.8,1989,2,26,16.56,5.295
52875,36.5,102.1,2125.8,1989,2,27,16.936,5.168
52875,36.5,102.1,2125.8,1989,2,28,16.543,5.62
52875,36.5,102.1,2125.8,1989,3,1,12.439,7.044
52875,36.5,102.1,2125.8,1989,3,2,11.499,7.032
52875,36.5,102.1,2125.8,1989,3,3,6.274,4.952
52875,36.5,102.1,2125.8,1989,3,4,15.704,6.583
52875,36.5,102.1,2125.8,1989,3,5,11.241,7.149
52875,36.5,102.1,2125.8,1989,3,6,12.509,7.345
52875,36.5,102.1,2125.8,1989,3,7,18.55,5.286
52875,36.5,102.1,2125.8,1989,3,8,16.272,6.821
52875,36.5,102.1,2125.8,1989,3,9,20.011,4.399
52875,36.5,102.1,2125.8,1989,3,10,10.701,7.219
