station,latitude(deg),longitude(deg),altitude(m),year,month,day,GHI(MJ/m2),DHI(MJ/m2)
59644,21.45,109.1333333,14,1970,1,1,14.233,5.82
59644,21.45,109.1333333,14,1970,1,2,12.422,6.937
59644,21.45,109.1333333,14,1970,1,3,14.408,5.893
59644,21.45,109.1333333,14,1970,1,4,11.36,7.09
59644,21.45,109.1333333,14,1970,1,5,8.451,6.175
59644,21.45,109.1333333,14,1970,1,6,4.082,4.094
59644,21.45,109.1333333,14,1970,1,7,3.385,3.8
59644,21.45,109.1333333,14,1970,1,8,3.312,3.81
59644,21.45,109.1333333,14,1970,1,9,3.011,3.819
59644,21.45,109.1333333,14,1970,1,10,3.261,3.829
59644,21.45,109.1333333,14,1970,1,11,6.202,5.119
59644,21.45,109.1333333,14,1970,1,12,3.848,3.849
59644,21.45,109.1333333,14,1970,1,13,3.267,3.864
59644,21.45,109.1333333,14,1970,1,14,3.662,3.878
59644,21.45,109.1333333,14,1970,1,15,16.469,4.489
59644,21.45,109.1333333,14,1970,1,16,7.401,5.781
59644,21.45,109.1333333,14,1970,1,17,3.024,3.921
59644,21.45,109.1333333,14,1970,1,18,3.596,3.931
59644,21.45,109.1333333,14,1970,1,19,10.37,7.294
59644,21.45,109.1333333,14,1970,1,20,12.369,7.399
59644,21.45,109.1333333,14,1970,1,21,6.142,4.912
59644,21.45,109.1333333,14,1970,1,22,10.982,7.407
59644,21.45,109.1333333,14,1970,1,23,4.114,4.012
59644,21.45,109.1333333,14,1970,1,24,3.072,4.03
59644,21.45,109.1333333,14,1970,1,25,2.825,4.049
59644,21.45,109.1333333,14,1970,1,26,3.465,4.067
59644,21.45,109.1333333,14,1970,1,27,8.434,6.449
59644,21.45,109.1333333,14,1970,1,28,5.484,4.756
59644,21.45,109.1333333,14,1970,1,29,13.551,7.532
59644,21.45,109.1333333,14,1970,1,30,16.655,5.605
59644,21.45,109.1333333,14,1970,1,31,17.836,4.882
59644,21.45,109.1333333,14,1970,2,1,17.125,5.683
59644,21.45,109.1333333,14,1970,2,2,14.485,7.45
59644,21.45,109.1333333,14,1970,2,3,15.44,6.927
59644,21.45,109.1333333,14,1970,2,4,11.594,7.947
59644,21.45,109.1333333,14,1970,2,5,10.418,7.648
59644,21.45,109.1333333,14,1970,2,6,17.144,6.202
59644,21.45,109.1333333,14,1970,2,7,15.587,7.29
59644,21.45,109.1333333,14,1970,2,8,7.528,6
59644,21.45,109.1333333,14,1970,2,9,14.611,7.887
59644,21.45,109.1333333,14,1970,2,10,4.54,4.371
59644,21.45,109.1333333,14,1970,2,11,3.598,4.393
59644,21.45,109.1333333,14,1970,2,12,12.501,8.3
59644,21.45,109.1333333,14,1970,2,13,10.761,7.905
59644,21.45,109.1333333,14,1970,2,14,10.779,7.972
59644,21.45,109.1333333,14,1970,2,15,10.161,7.712
59644,21.45,109.1333333,14,1970,2,16,12.999,8.507
59644,21.45,109.1333333,14,1970,2,17,11.102,7.912
59644,21.45,109.1333333,14,1970,2,18,6.209,5.406
59644,21.45,109.1333333,14,1970,2,19,7.974,6.443
59644,21.45,109.1333333,14,1970,2,20,12.589,8.619
59644,21.45,109.1333333,14,1970,2,21,14.055,8.696
59644,21.45,109.1333333,14,1970,2,22,14.551,8.672
59644,21.45,109.1333333,14,1970,2,23,13.459,8.819
59644,21.45,109.1333333,14,1970,2,24,10.669,8.199
59644,21.45,109.1333333,14,1970,2,25,17.604,7.361
59644,21.45,109.1333333,14,1970,2,26,13.786,8.946
59644,21.45,109.1333333,14,1970,2,27,12.573,8.833
59644,21.45,109.1333333,14,1970,2,28,4.773,4.789
59644,21.45,109.1333333,14,1970,3,1,4.84,4.812
59644,21.45,109.1333333,14,1970,3,2,9.221,7.285
59644,21.45,109.1333333,14,1970,3,3,5.271,4.862
59644,21.45,109.1333333,14,1970,3,4,4.419,4.88
59644,21.45,109.1333333,14,1970,3,5,3.645,4.907
59644,21.45,109.1333333,14,1970,3,6,3.71,4.929
59644,21.45,109.1333333,14,1970,3,7,3.391,4.951
59644,21.45,109.1333333,14,1970,3,8,4.294,4.972
59644,21.45,109.1333333,14,1970,3,9,4.02,4.998
59644,21.45,109.1333333,14,1970,3,10,4.544,5.019
59644,21.45,109.1333333,14,1970,3,11,4.895,5.044
59644,21.45,109.1333333,14,1970,3,12,17.872,8.711
59644,21.45,109.1333333,14,1970,3,13,5.538,5.09
59644,21.45,109.1333333,14,1970,3,14,7.032,5.688
59644,21.45,109.1333333,14,1970,3,15,9.373,7.94
59644,21.45,109.1333333,14,1970,3,16,4.256,5.153
59644,21.45,109.1333333,14,1970,3,17,3.792,5.177
59644,21.45,109.1333333,14,1970,3,18,4.487,5.196
59644,21.45,109.1333333,14,1970,3,19,4.067,5.214
59644,21.45,109.1333333,14,1970,3,20,4.212,5.238
59644,21.45,109.1333333,14,1970,3,21,4.477,5.256
59644,21.45,109.1333333,14,1970,3,22,4.647,5.279
59644,21.45,109.1333333,14,1970,3,23,3.821,5.296
59644,21.45,109.1333333,14,1970,3,24,4.464,5.319
59644,21.45,109.1333333,14,1970,3,25,4.207,5.336
59644,21.45,109.1333333,14,1970,3,26,4.132,5.358
59644,21.45,109.1333333,14,1970,3,27,5.252,5.374
59644,21.45,109.1333333,14,1970,3,28,18.014,9.846
59644,21.45,109.1333333,14,1970,3,29,18.443,9.669
59644,21.45,109.1333333,14,1970,3,30,10.148,8.069
59644,21.45,109.1333333,14,1970,3,31,11.363,8.717
59644,21.45,109.1333333,14,1970,4,1,5.978,5.463
59644,21.45,109.1333333,14,1970,4,2,5.111,5.484
59644,21.45,109.1333333,14,1970,4,3,21.627,8.321
59644,21.45,109.1333333,14,1970,4,4,19.535,9.739
59644,21.45,109.1333333,14,1970,4,5,11.21,8.594
59644,21.45,109.1333333,14,1970,4,6,10.113,7.949
59644,21.45,109.1333333,14,1970,4,7,18.707,10.05
59644,21.45,109.1333333,14,1970,4,8,13.863,10.148
59644,21.45,109.1333333,14,1970,4,9,17.462,10.443
59644,21.45,109.1333333,14,1970,4,10,22.045,7.66
59644,21.45,109.1333333,14,1970,4,11,19.914,9.512
59644,21.45,109.1333333,14,1970,4,12,6.166,5.636
