station,latitude(deg),longitude(deg),altitude(m),year,month,day,GHI(MJ/m2),DHI(MJ/m2)
58561,29.98333333,121.6,5.2,2009,1,1,11.082,4.614
58561,29.98333333,121.6,5.2,2009,1,2,8.732,5.674
58561,29.98333333,121.6,5.2,2009,1,3,11.795,4.599
58561,29.98333333,121.6,5.2,2009,1,4,3.067,3.024
58561,29.98333333,121.6,5.2,2009,1,5,2.222,3.034
58561,29.98333333,121.6,5.2,2009,1,6,2.349,3.045
58561,29.98333333,121.6,5.2,2009,1,7,2.622,3.056
58561,29.98333333,121.6,5.2,2009,1,8,2.554,3.067
58561,29.98333333,121.6,5.2,2009,1,9,3.131,3.078
58561,29.98333333,121.6,5.2,2009,1,10,12.229,4.324
58561,29.98333333,121.6,5.2,2009,1,11,12.063,4.943
58561,29.98333333,121.6,5.2,2009,1,12,10.739,5.355
58561,29.98333333,121.6,5.2,2009,1,13,12.189,4.715
58561,29.98333333,121.6,5.2,2009,1,14,12.092,5.075
58561,29.98333333,121.6,5.2,2009,1,15,11.876,5.059
58561,29.98333333,121.6,5.2,2009,1,16,13.017,4.619
58561,29.98333333,121.6,5.2,2009,1,17,12.383,5.218
58561,29.98333333,121.6,5.2,2009,1,18,3.281,3.208
58561,29.98333333,121.6,5.2,2009,1,19,3.409,3.229
58561,29.98333333,121.6,5.2,2009,1,20,6.322,4.868
58561,29.98333333,121.6,5.2,2009,1,21,2.742,3.267
58561,29.98333333,121.6,5.2,2009,1,22,2.973,3.283
58561,29.98333333,121.6,5.2,2009,1,23,6.157,4.754
58561,29.98333333,121.6,5.2,2009,1,24,11.66,5.716
58561,29.98333333,121.6,5.2,2009,1,25,12.307,5.775
58561,29.98333333,121.6,5.2,2009,1,26,3.289,3.366
58561,29.98333333,121.6,5.2,2009,1,27,13.581,4.896
58561,29.98333333,121.6,5.2,2009,1,28,3.843,3.406
58561,29.98333333,121.6,5.2,2009,1,29,2.55,3.432
58561,29.98333333,121.6,5.2,2009,1,30,2.633,3.454
58561,29.98333333,121.6,5.2,2009,1,31,8.982,6.467
58561,29.98333333,121.6,5.2,2009,2,1,10.236,6.577
58561,29.98333333,121.6,5.2,2009,2,2,6.599,5.052
58561,29.98333333,121.6,5.2,2009,2,3,3.126,3.551
58561,29.98333333,121.6,5.2,2009,2,4,2.494,3.574
58561,29.98333333,121.6,5.2,2009,2,5,4.509,4.177
58561,29.98333333,121.6,5.2,2009,2,6,10.703,6.843
58561,29.98333333,121.6,5.2,2009,2,7,14.118,5.791
58561,29.98333333,121.6,5.2,2009,2,8,11.444,6.838
58561,29.98333333,121.6,5.2,2009,2,9,3.607,3.704
58561,29.98333333,121.6,5.2,2009,2,10,12.86,6.814
