station,latitude(deg),longitude(deg),altitude(m),year,month,day,GHI(MJ/m2),DHI(MJ/m2)
57405,30.5,105.55,355.3,1970,1,1,2.444,3.461
57405,30.5,105.55,355.3,1970,1,2,3.129,3.473
57405,30.5,105.55,355.3,1970,1,3,3.905,3.48
57405,30.5,105.55,355.3,1970,1,4,3.525,3.493
57405,30.5,105.55,355.3,1970,1,5,2.731,3.506
57405,30.5,105.55,355.3,1970,1,6,4.327,4.218
57405,30.5,105.55,355.3,1970,1,7,8.891,5.658
57405,30.5,105.55,355.3,1970,1,8,2.611,3.544
57405,30.5,105.55,355.3,1970,1,9,3.829,3.557
57405,30.5,105.55,355.3,1970,1,10,8.742,5.7
57405,30.5,105.55,355.3,1970,1,11,10.696,5.582
57405,30.5,105.55,355.3,1970,1,12,3.464,3.598
57405,30.5,105.55,355.3,1970,1,13,3.586,3.618
57405,30.5,105.55,355.3,1970,1,14,3.944,3.637
57405,30.5,105.55,355.3,1970,1,15,4.51,3.656
57405,30.5,105.55,355.3,1970,1,16,2.149,3.675
57405,30.5,105.55,355.3,1970,1,17,2.828,3.694
57405,30.5,105.55,355.3,1970,1,18,10.551,5.86
57405,30.5,105.55,355.3,1970,1,19,11.351,5.625
57405,30.5,105.55,355.3,1970,1,20,11.596,5.355
57405,30.5,105.55,355.3,1970,1,21,4.009,3.78
57405,30.5,105.55,355.3,1970,1,22,1.721,3.799
57405,30.5,105.55,355.3,1970,1,23,2.378,3.821
57405,30.5,105.55,355.3,1970,1,24,1.645,3.846
57405,30.5,105.55,355.3,1970,1,25,2.852,3.872
57405,30.5,105.55,355.3,1970,1,26,3.14,3.897
57405,30.5,105.55,355.3,1970,1,27,2.133,3.919
57405,30.5,105.55,355.3,1970,1,28,1.787,3.944
57405,30.5,105.55,355.3,1970,1,29,13.851,4.653
57405,30.5,105.55,355.3,1970,1,30,13.552,5.592
57405,30.5,105.55,355.3,1970,1,31,4.689,4.028
57405,30.5,105.55,355.3,1970,2,1,1.393,4.054
57405,30.5,105.55,355.3,1970,2,2,8.257,6.313
57405,30.5,105.55,355.3,1970,2,3,3.151,4.116
57405,30.5,105.55,355.3,1970,2,4,2.34,4.144
57405,30.5,105.55,355.3,1970,2,5,4.251,4.175
57405,30.5,105.55,355.3,1970,2,6,1.906,4.206
57405,30.5,105.55,355.3,1970,2,7,12.723,6.206
57405,30.5,105.55,355.3,1970,2,8,13.342,6.372
57405,30.5,105.55,355.3,1970,2,9,2.967,4.297
57405,30.5,105.55,355.3,1970,2,10,6.641,5.607
57405,30.5,105.55,355.3,1970,2,11,12.701,6.861
57405,30.5,105.55,355.3,1970,2,12,13.825,6.638
57405,30.5,105.55,355.3,1970,2,13,5.243,4.429
57405,30.5,105.55,355.3,1970,2,14,10.544,7.171
57405,30.5,105.55,355.3,1970,2,15,14.931,5.921
57405,30.5,105.55,355.3,1970,2,16,15.605,6.149
57405,30.5,105.55,355.3,1970,2,17,4.723,4.561
57405,30.5,105.55,355.3,1970,2,18,14.399,6.608
57405,30.5,105.55,355.3,1970,2,19,7.111,5.686
57405,30.5,105.55,355.3,1970,2,20,2.635,4.665
57405,30.5,105.55,355.3,1970,2,21,4.48,4.701
57405,30.5,105.55,355.3,1970,2,22,2.144,4.732
57405,30.5,105.55,355.3,1970,2,23,4.14,4.774
57405,30.5,105.55,355.3,1970,2,24,11.68,7.727
57405,30.5,105.55,355.3,1970,2,25,13.15,7.729
57405,30.5,105.55,355.3,1970,2,26,4.114,4.878
57405,30.5,105.55,355.3,1970,2,27,3.828,4.913
57405,30.5,105.55,355.3,1970,2,28,3.718,4.949
57405,30.5,105.55,355.3,1970,3,1,2.132,4.985
57405,30.5,105.55,355.3,1970,3,2,14.834,7.702
57405,30.5,105.55,355.3,1970,3,3,4.207,5.061
57405,30.5,105.55,355.3,1970,3,4,3.259,5.091
57405,30.5,105.55,355.3,1970,3,5,3.374,5.131
57405,30.5,105.55,355.3,1970,3,6,4.48,5.166
57405,30.5,105.55,355.3,1970,3,7,12.757,8.363
57405,30.5,105.55,355.3,1970,3,8,16.208,7.764
57405,30.5,105.55,355.3,1970,3,9,6.718,5.275
57405,30.5,105.55,355.3,1970,3,10,9.035,7.331
57405,30.5,105.55,355.3,1970,3,11,3.021,5.349
57405,30.5,105.55,355.3,1970,3,12,4.12,5.383
57405,30.5,105.55,355.3,1970,3,13,7.86,6.223
57405,30.5,105.55,355.3,1970,3,14,3.586,5.455
57405,30.5,105.55,355.3,1970,3,15,14.604,8.771
57405,30.5,105.55,355.3,1970,3,16,3.538,5.527
57405,30.5,105.55,355.3,1970,3,17,5.411,5.565
57405,30.5,105.55,355.3,1970,3,18,6.515,5.597
57405,30.5,105.55,355.3,1970,3,19,5.682,5.63
57405,30.5,105.55,355.3,1970,3,20,5.4,5.667
57405,30.5,105.55,355.3,1970,3,21,3.101,5.699
57405,30.5,105.55,355.3,1970,3,22,4.622,5.736
57405,30.5,105.55,355.3,1970,3,23,4.332,5.768
57405,30.5,105.55,355.3,1970,3,24,6.108,5.804
57405,30.5,105.55,355.3,1970,3,25,3.411,5.835
57405,30.5,105.55,355.3,1970,3,26,16.106,9.441
57405,30.5,105.55,355.3,1970,3,27,11.652,8.786
57405,30.5,105.55,355.3,1970,3,28,13.796,9.336
57405,30.5,105.55,355.3,1970,3,29,5.175,5.968
57405,30.5,105.55,355.3,1970,3,30,3.135,5.997
57405,30.5,105.55,355.3,1970,3,31,2.251,6.033
57405,30.5,105.55,355.3,1970,4,1,18.197,9.265
57405,30.5,105.55,355.3,1970,4,2,21.437,7.586
57405,30.5,105.55,355.3,1970,4,3,17.41,9.501
57405,30.5,105.55,355.3,1970,4,4,7.733,6.153
57405,30.5,105.55,355.3,1970,4,5,7.783,7.067
57405,30.5,105.55,355.3,1970,4,6,20.019,8.546
57405,30.5,105.55,355.3,1970,4,7,6.303,6.244
57405,30.5,105.55,355.3,1970,4,8,11.064,9.051
