station,latitude(deg),longitude(deg),altitude(m),year,month,day,GHI(MJ/m2),DHI(MJ/m2)
57512,29.96666667,106.2833333,231.2,1970,1,1,1.504,3.516
57512,29.96666667,106.2833333,231.2,1970,1,2,3.06,3.528
57512,29.96666667,106.2833333,231.2,1970,1,3,1.996,3.535
57512,29.96666667,106.2833333,231.2,1970,1,4,2.45,3.548
57512,29.96666667,106.2833333,231.2,1970,1,5,3.594,3.56
57512,29.96666667,106.2833333,231.2,1970,1,6,2.018,3.573
57512,29.96666667,106.2833333,231.2,1970,1,7,10.906,4.992
57512,29.96666667,106.2833333,231.2,1970,1,8,1.005,3.599
57512,29.96666667,106.2833333,231.2,1970,1,9,1.965,3.612
57512,29.96666667,106.2833333,231.2,1970,1,10,7.524,5.539
57512,29.96666667,106.2833333,231.2,1970,1,11,10.824,5.708
57512,29.96666667,106.2833333,231.2,1970,1,12,2.691,3.653
57512,29.96666667,106.2833333,231.2,1970,1,13,2.217,3.672
57512,29.96666667,106.2833333,231.2,1970,1,14,3.243,3.691
57512,29.96666667,106.2833333,231.2,1970,1,15,3.964,3.71
57512,29.96666667,106.2833333,231.2,1970,1,16,6.724,5.954
57512,29.96666667,106.2833333,231.2,1970,1,17,2.332,3.748
57512,29.96666667,106.2833333,231.2,1970,1,18,10.905,5.538
57512,29.96666667,106.2833333,231.2,1970,1,19,10.465,5.985
57512,29.96666667,106.2833333,231.2,1970,1,20,10.207,5.95
57512,29.96666667,106.2833333,231.2,1970,1,21,2.987,3.833
57512,29.96666667,106.2833333,231.2,1970,1,22,1.324,3.852
57512,29.96666667,106.2833333,231.2,1970,1,23,1.657,3.874
57512,29.96666667,106.2833333,231.2,1970,1,24,1.455,3.899
57512,29.96666667,106.2833333,231.2,1970,1,25,2.58,3.924
57512,29.96666667,106.2833333,231.2,1970,1,26,2.458,3.949
57512,29.96666667,106.2833333,231.2,1970,1,27,2.076,3.971
57512,29.96666667,106.2833333,231.2,1970,1,28,0.976,3.996
57512,29.96666667,106.2833333,231.2,1970,1,29,11.33,5.904
57512,29.96666667,106.2833333,231.2,1970,1,30,13.578,5.181
57512,29.96666667,106.2833333,231.2,1970,1,31,10.364,6.56
57512,29.96666667,106.2833333,231.2,1970,2,1,2.4,4.105
57512,29.96666667,106.2833333,231.2,1970,2,2,0.854,4.136
57512,29.96666667,106.2833333,231.2,1970,2,3,1.432,4.167
57512,29.96666667,106.2833333,231.2,1970,2,4,3.15,4.194
57512,29.96666667,106.2833333,231.2,1970,2,5,5.183,4.921
