station,latitude(deg),longitude(deg),altitude(m),year,month,day,GHI(MJ/m2),DHI(MJ/m2)
58251,32.85,120.2833333,4.1,1970,1,1,10.02,4.922
58251,32.85,120.2833333,4.1,1970,1,2,3.725,2.947
58251,32.85,120.2833333,4.1,1970,1,3,3.444,2.953
58251,32.85,120.2833333,4.1,1970,1,4,3.976,2.965
58251,32.85,120.2833333,4.1,1970,1,5,10.994,3.975
58251,32.85,120.2833333,4.1,1970,1,6,4.989,4.4
58251,32.85,120.2833333,4.1,1970,1,7,11.456,3.858
58251,32.85,120.2833333,4.1,1970,1,8,10.178,5.015
58251,32.85,120.2833333,4.1,1970,1,9,4.144,3.025
58251,32.85,120.2833333,4.1,1970,1,10,10.317,4.659
58251,32.85,120.2833333,4.1,1970,1,11,10.15,5.308
58251,32.85,120.2833333,4.1,1970,1,12,10.539,5.024
58251,32.85,120.2833333,4.1,1970,1,13,9.521,5.321
58251,32.85,120.2833333,4.1,1970,1,14,9.44,5.487
58251,32.85,120.2833333,4.1,1970,1,15,11.352,4.183
58251,32.85,120.2833333,4.1,1970,1,16,11.529,4.363
58251,32.85,120.2833333,4.1,1970,1,17,9.521,5.7
58251,32.85,120.2833333,4.1,1970,1,18,4.348,3.818
58251,32.85,120.2833333,4.1,1970,1,19,11.808,4.561
58251,32.85,120.2833333,4.1,1970,1,20,11.796,4.806
58251,32.85,120.2833333,4.1,1970,1,21,12.544,4.42
58251,32.85,120.2833333,4.1,1970,1,22,4.56,3.253
58251,32.85,120.2833333,4.1,1970,1,23,8.933,6.16
58251,32.85,120.2833333,4.1,1970,1,24,11.967,4.915
58251,32.85,120.2833333,4.1,1970,1,25,13.096,4.084
58251,32.85,120.2833333,4.1,1970,1,26,11.839,5.36
58251,32.85,120.2833333,4.1,1970,1,27,6.426,5.498
58251,32.85,120.2833333,4.1,1970,1,28,13.542,4.042
58251,32.85,120.2833333,4.1,1970,1,29,4.409,3.419
58251,32.85,120.2833333,4.1,1970,1,30,10.285,6.18
58251,32.85,120.2833333,4.1,1970,1,31,14.262,3.814
58251,32.85,120.2833333,4.1,1970,2,1,13.167,5.164
58251,32.85,120.2833333,4.1,1970,2,2,4.816,3.523
58251,32.85,120.2833333,4.1,1970,2,3,4.491,3.552
58251,32.85,120.2833333,4.1,1970,2,4,9.012,6.713
58251,32.85,120.2833333,4.1,1970,2,5,13.494,4.93
58251,32.85,120.2833333,4.1,1970,2,6,9.831,6.891
58251,32.85,120.2833333,4.1,1970,2,7,7.331,6.371
58251,32.85,120.2833333,4.1,1970,2,8,9.99,6.996
58251,32.85,120.2833333,4.1,1970,2,9,14.47,4.511
58251,32.85,120.2833333,4.1,1970,2,10,15.018,4.57
58251,32.85,120.2833333,4.1,1970,2,11,15.31,4.723
58251,32.85,120.2833333,4.1,1970,2,12,14.861,5.26
58251,32.85,120.2833333,4.1,1970,2,13,15.188,4.973
58251,32.85,120.2833333,4.1,1970,2,14,14.109,6.264
58251,32.85,120.2833333,4.1,1970,2,15,14.391,5.27
58251,32.85,120.2833333,4.1,1970,2,16,15.35,5.341
58251,32.85,120.2833333,4.1,1970,2,17,15.572,5.507
58251,32.85,120.2833333,4.1,1970,2,18,8.176,6.626
58251,32.85,120.2833333,4.1,1970,2,19,4.589,4.045
58251,32.85,120.2833333,4.1,1970,2,20,4.895,4.076
58251,32.85,120.2833333,4.1,1970,2,21,5.022,4.11
58251,32.85,120.2833333,4.1,1970,2,22,4.342,4.141
58251,32.85,120.2833333,4.1,1970,2,23,4.526,4.181
58251,32.85,120.2833333,4.1,1970,2,24,4.777,4.211
58251,32.85,120.2833333,4.1,1970,2,25,4.372,4.245
58251,32.85,120.2833333,4.1,1970,2,26,4.635,4.28
58251,32.85,120.2833333,4.1,1970,2,27,4.402,4.314
58251,32.85,120.2833333,4.1,1970,2,28,13.858,7.375
58251,32.85,120.2833333,4.1,1970,3,1,15.83,6.453
58251,32.85,120.2833333,4.1,1970,3,2,4.551,4.418
58251,32.85,120.2833333,4.1,1970,3,3,5.026,4.457
58251,32.85,120.2833333,4.1,1970,3,4,15.914,6.409
58251,32.85,120.2833333,4.1,1970,3,5,9.262,8.095
58251,32.85,120.2833333,4.1,1970,3,6,5.724,4.56
